# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = semiconductors; HS6 codes (18): 848610,848620,848630,848640,848690,854110,854121,854129,854130,854140,854150,854160,854190,854231,854232,854233,854239,854290
exporter_iso3,importer_iso3,value_kusd
AUT,VNM,1406.273
VNM,COL,1406.057
SWE,CZE,1404.033
ISR,URY,1393.067
RUS,JPN,1391.882
TWN,MMR,1391.346
POL,VNM,1390.854
VEN,MYS,1387.643
EST,NLD,1386.127
BGR,MEX,1383.573
SVK,TUR,1381.029
DEU,ISL,1377.792
SGP,TUN,1375.114
AUT,TUR,1369.885
PAN,USA,1369.785
TUR,NGA,1368.469
BGR,DNK,1365.494
USA,VEN,1365.142
SGP,PAK,1357.837
USA,TTO,1357.382
IRL,BRA,1357.254
USA,GUY,1345.961
ISR,BRA,1343.451
VNM,MDA,1343.234
SVN,PHL,1341.003
AUT,NGA,1339.143
KGZ,RUS,1338.847
BEL,LVA,1336.78
USA,BMU,1334.859
SWE,LVA,1334.305
TUR,KOR,1326.304
PRT,PAK,1322.167
AUT,TUN,1321.648
BEL,MLI,1321.368
CZE,SAU,1314.887
KHM,MEX,1309.755
BRA,NLD,1307.415
SWE,AUT,1307.373
USA,PRY,1305.187
ITA,MLI,1304.243
DNK,CAN,1303.079
ESP,ZAF,1302.109
THA,ARE,1299.19
ARE,AUS,1297.439
HKG,ARM,1293.847
POL,MDA,1293.406
CHN,RWA,1290.844
IDN,IRL,1287.137
KHM,TUR,1285.473
ROU,MYS,1279.269
DNK,UKR,1278.454
ZAF,IRL,1278.381
SWE,CAN,1273.14
EST,POL,1267.446
GEO,KOR,1264.992
CAN,ROU,1264.731
ARE,NLD,1264.5
TUR,VNM,1262.514
SWZ,BGR,1260.728
HUN,LVA,1257.971
LTU,FRA,1257.767
LVA,BEL,1256.668
ESP,CHL,1251.781
CAN,UKR,1248.557
CHE,LTU,1247.783
LTU,EST,1246.929
FRA,UKR,1240.536
SVN,CYP,1240.02
MLT,SRB,1239.535
CZE,TUN,1237.013
KHM,ROU,1235.641
CHE,PAK,1235.483
ARG,IND,1234.541
LTU,HKG,1231.578
SGP,LVA,1229.588
HUN,PHL,1225.475
NZL,MEX,1222.771
MLT,HUN,1221.697
BGR,IDN,1219.942
CAN,AUT,1214.199
NLD,IDN,1213.456
HUN,SAU,1212.108
ESP,ARG,1210.353
NLD,EGY,1203.931
HRV,NLD,1202.038
LTU,ROU,1201.905
LTU,GBR,1201.67
KHM,POL,1200.776
AUT,ZAF,1196.801
CHE,PRT,1195.771
AUT,UKR,1195.687
ESP,IRL,1193.459
FRA,ZAF,1193.157
LTU,BEL,1190.984
CRI,IRL,1190.21
LKA,PAK,1189.283
THA,IRN,1189.091
ZAF,BEL,1187.795
SVN,CZE,1177.391
ARE,CZE,1173.765
VNM,ROU,1170.836
JPN,COL,1170.829
FRA,MKD,1169.131
CHN,SLB,1168.911
SVK,FRA,1166.159
DNK,KOR,1165.013
CYP,FRA,1164.355
VNM,BEL,1161.784
KOR,NZL,1161.348
MKD,DEU,1160.147
MYS,CIV,1157.743
CAN,ARE,1155.708
PHL,TCD,1155.68
BGD,JPN,1154.154
EGY,HUN,1153.637
EGY,TUR,1150.617
ZAF,SGP,1150.013
GRC,JPN,1149.574
CHN,LBY,1149.535
IND,ITA,1143.424
AUS,VNM,1142.623
FRA,EGY,1138.69
EST,CHN,1138.276
PER,JPN,1138.222
IND,NPL,1137.571
IND,POL,1134.985
MYS,ISL,1133.313
TWN,LKA,1132.244
COL,MEX,1131.479
USA,TUN,1130.583
SEN,JPN,1127.2
HKG,DOM,1127.081
MEX,BGR,1126.849
MEX,ZAF,1126.463
POL,SRB,1126.233
EST,HKG,1125.742
GBR,KAZ,1122.022
VNM,PRY,1119.062
ZAF,MYS,1118.053
POL,HRV,1115.651
FRA,COL,1113.682
USA,KHM,1112.693
ESP,ZMB,1112.241
AUT,FIN,1111.132
MEX,NOR,1109.271
KOR,HRV,1108.944
BGR,HND,1108.92
MUS,USA,1105.419
CZE,PAK,1104.659
SGP,DNK,1104.323
NOR,FIN,1100.98
VNM,NOR,1100.214
TUR,SGP,1099.588
CAN,FIN,1098.531
KOR,KAZ,1098.407
ROU,BEL,1092.743
BGR,ESP,1092.681
SVK,LTU,1092.584
HKG,NGA,1092.286
FIN,SAU,1092.114
LKA,DEU,1090.43
KHM,PAK,1089.826
USA,QAT,1085.653
HRV,SGP,1084.142
NLD,SXM,1081.648
CHL,USA,1081.369
TUR,CAN,1079.88
AUS,VUT,1077.156
JPN,CHL,1074.332
CYP,ROU,1073.375
USA,HRV,1070.347
BEL,BFA,1068.848
GRC,TWN,1068.139
DEU,BFA,1067.057
DEU,SMR,1062.523
BGR,TUR,1059.381
PAK,MOZ,1047.971
IRL,CAN,1046.55
IND,ZWE,1041.483
USA,LKA,1038.878
USA,KWT,1037.631
BRA,IND,1035.332
SRB,USA,1035.168
NOR,SGP,1034.177
USA,BHR,1034.143
AUS,FJI,1025.94
CZE,ZAF,1025.441
NLD,KWT,1023.482
BRA,ARG,1022.845
ESP,TWN,1022.673
SVN,USA,1022.588
ARE,FRA,1021.938
SVN,SVK,1019.684
ZAF,SWZ,1017.39
SVN,GBR,1013.443
GRC,MYS,1012.972
LVA,FRA,1012.966
MYS,RUS,1012.307
TUR,POL,1011.996
JOR,DEU,1011.412
ESP,SGP,1007.6
BGR,MKD,1007.383
CAN,LUX,1006.095
FIN,CAN,1005.58
JPN,BGD,1005.132
GRC,PAK,1003.872
VNM,BHR,1003.125
HKG,MLT,1002.564
HUN,NZL,1001.88
IND,PHL,998.548
SVN,POL,998.486
HUN,MKD,993.02
ISR,SVN,992.67
ISR,PER,989.967
PHL,LUX,988.958
SGP,GEO,987.657
GRC,MKD,987.24
MYS,NGA,983.063
TUN,GBR,982.703
AUS,HUN,982.3
BRA,SGP,976.426
MEX,SVK,975.208
ITA,NPL,972.843
USA,PAK,965.184
ITA,MKD,964.611
TWN,KAZ,962.877
BHR,ARE,961.96
MYS,LUX,961.944
IND,CHE,959.838
MAC,CHN,956.461
ARE,GEO,955.056
IND,AUS,954.836
NGA,FRA,952.629
SGP,NGA,952.466
DEU,LBN,950.58
LVA,MYS,948.212
CRI,ISR,947.205
SVN,ESP,946.068
AUT,MDV,944.763
VNM,HUN,943.82
ZAF,MWI,943.432
NZL,MYS,941.932
IND,AUT,939.487
SVK,IDN,939.307
CRI,CAN,938.993
CHE,SRB,938.742
CHN,COG,937.441
NCL,FRA,934.457
ARE,JPN,934.178
ARE,UZB,932.776
FIN,DNK,932.467
KOR,LKA,931.129
CHE,MAR,929.253
NLD,MKD,928.934
TUR,GBR,928.2
LKA,ESP,927.486
PRT,MLT,927.43
CYP,DEU,927.374
TWN,RUS,925.777
BRA,ESP,925.21
JOR,MAR,924.173
GTM,JPN,922.273
FIN,BFA,921.221
ROU,GRC,920.033
HRV,SVN,919.508
MEX,EST,918.712
CIV,JPN,917.873
NGA,LTU,914.717
KGZ,LTU,912.466
GEO,DEU,912.057
BIH,JPN,910.302
CHE,IDN,907.834
CHN,WSM,905.134
ARE,NER,904.852
CAN,POL,902.8
CHN,CUW,901.698
MEX,DOM,899.138
CZE,CHL,898.927
DEU,PER,896.688
SGP,NOR,894.933
TUR,IRN,894.304
ROU,NOR,891.781
SVK,NZL,891.496
HKG,ARG,888.015
TUR,TUN,884.867
ISR,UKR,884.489
MAR,ARE,883.47
LVA,NOR,882.422
USA,BRB,880.473
PNG,USA,880.308
BLR,IND,879.706
MLT,MYS,879.422
JPN,HRV,876.488
SRB,SVN,873.913
LVA,KAZ,873.899
GBR,PAK,873.526
HUN,SRB,872.764
BRA,FRA,872.425
SVN,CHN,871.434
MYS,GRC,870.213
GBR,DOM,869.612
ISR,FIN,868.871
SGP,KHM,867.844
GRC,UKR,867.233
HRV,CHN,867.105
GBR,URY,866.974
SRB,ITA,864.545
ARE,CHN,859.131
DNK,GRL,858.959
POL,THA,858.412
HKG,ECU,856.783
IND,ESP,855.568
ROU,THA,855.178
HKG,UZB,855.107
PHL,LTU,852.374
FRA,GAB,849.301
SWE,KAZ,849.243
CZE,EST,848.844
PRT,ITA,847.868
LTU,PAK,847.784
TUR,AZE,846.574
HKG,COL,845.94
RUS,BRA,844.827
ROU,CHE,844.179
SWE,IDN,843.684
NZL,ISR,843.429
ROU,DNK,841.412
TUN,NOR,840.93
MEX,UKR,840.703
POL,MAR,837.995
HKG,BLR,837.352
CHN,BWA,836.22
CYM,MYS,833.535
KGZ,JPN,833.263
AUS,ARE,833.195
ESP,COL,833.192
TUR,FRA,830.569
USA,BLZ,830.238
IND,BRA,829.412
ESP,NOR,827.583
VNM,MAR,827.19
ZAF,DEU,826.138
HKG,KAZ,825.574
LVA,ARE,823.358
TWN,GRC,823.242
ROU,MKD,823.207
DNK,TWN,822.541
GBR,OMN,818.948
THA,LTU,816.745
IRL,LTU,816.03
LTU,CZE,812.091
VNM,EST,810.199
USA,DJI,808.198
EST,USA,803.377
DEU,ALB,800.572
HKG,MOZ,799.875
ZAF,MUS,797.581
SVK,EST,796.772
MLT,ITA,796.69
NOR,HKG,795.261
CHE,DNK,792.869
DNK,PRT,791.385
KOR,COL,790.46
CHE,NZL,785.604
BGR,CAN,784.937
EST,GBR,783.777
HRV,IND,782.751
SWE,NZL,781.616
NLD,MDA,780.183
DOM,MEX,778.554
VNM,PRT,778.081
MYS,URY,775.552
MEX,NZL,775.34
NOR,FRA,774.051
CAN,NOR,773.677
AUS,SLB,770.334
TWN,KWT,769.555
UKR,POL,766.565
TWN,DZA,765.718
THA,JOR,764.798
ISR,TGO,764.288
CAN,MAC,762.805
DEU,CRI,762.434
NOR,LTU,762.198
MEX,CHL,759.962
MLT,NLD,759.246
VNM,QAT,759.068
GBR,KWT,757.449
KEN,SSD,756.66
CZE,ARM,755.555
IND,CZE,755.412
SVK,GRC,755.39
THA,MAR,754.692
GBR,NGA,753.174
BGR,TUN,753.06
CYP,FIN,752.494
IDN,DZA,752.178
LVA,CHE,751.661
SRB,BIH,750.873
SVN,DNK,749.65
FIN,SVK,749.259
HKG,SVN,749.198
MLT,IDN,746.824
MUS,THA,746.27
HUN,TUN,745.037
FIN,ARE,744.514
IND,GUY,744.06
CZE,ALB,744.04
IDN,JOR,743.458
TWN,BGD,743.008
LTU,DNK,742.744
POL,ISR,742.671
KAZ,UZB,741.849
IND,KEN,741.434
NOR,MYS,740.713
GRC,NGA,739.01
COL,PAN,738.849
CHN,VUT,737.66
MEX,FIN,733.257
UKR,CAN,733.204
FIN,AUT,733.119
GBR,SVN,730.554
SRB,EGY,729.891
BEL,MKD,729.44
MLT,ISR,728.186
CHN,SSD,724.928
DEU,QAT,724.615
LUX,ITA,723.377
NOR,KOR,722.498
NZL,VNM,722.067
HND,DEU,721.951
KGZ,DEU,721.145
KOR,IRN,720.7
AUS,BRA,720.046
GBR,MLT,718.427
BRA,TUR,718.074
GRC,SVK,717.013
TUR,UZB,713.936
ARE,CYP,708.097
GBR,EST,707.233
SRB,IND,705.591
MAR,ROU,704.987
KWT,IND,704.832
HKG,EST,704.798
NOR,CHE,704.103
KHM,DNK,703.252
NLD,MOZ,700.985
GRC,NLD,700.916
LVA,DNK,700.505
CRI,SAU,699.852
DEU,DOM,698.954
SGP,DOM,694.15
GBR,EGY,694.066
BLR,LVA,693.398
FIN,NOR,692.852
ESP,UKR,692.706
NOR,ITA,691.283
PRT,SWE,691.122
SVK,MEX,690.798
GBR,TUN,689.848
AUT,LKA,689.59
MLT,POL,687.195
HUN,BEL,685.003
PRT,ARE,684.157
PRT,IND,682.936
JOR,LBN,682.179
ROU,SAU,681.491
LTU,ESP,681.393
IND,TZA,681.091
ESP,MLI,679.529
HKG,TZA,678.888
BGR,HRV,677.451
ROU,ARE,676.72
USA,OMN,676.225
SGP,TUV,674.936
ESP,MRT,674.868
NAM,MYS,674.863
JPN,KAZ,674.559
MEX,SVN,672.889
PRT,BRA,671.359
FRA,QAT,669.838
PHL,SAU,668.511
FIN,ROU,667.362
LTU,AUT,665.362
ARE,KEN,664.12
AUS,PHL,663.211
JPN,SLV,662.088
ROU,AND,658.839
USA,BOL,658.203
SGP,SVN,658.098
ZAF,SAU,654.744
MYS,SLV,652.768
CRI,IND,650.895
USA,NIC,650.605
TUR,MAR,649.847
VNM,LVA,649.842
GHA,LTU,649.552
CAN,ARG,647.68
BEL,MAC,646.639
FRA,CIV,646.616
THA,DOM,644.038
ESP,CYP,643.103
CHE,EST,642.946
SEN,POL,642.653
GBR,LUX,642.586
PAN,KOR,642.578
KHM,ESP,640.865
CYP,LVA,640.341
SGP,ZAF,640.085
CZE,MDA,639.131
MLT,AUT,638.764
TUR,ESP,637.927
FRA,MUS,637.396
ITA,ARG,636.552
KEN,JPN,636.205
FIN,AUS,635.552
PAK,ARE,635.195
NZL,FRA,633.904
CHE,ZAF,632.098
SGP,VGB,629.784
BEL,UKR,629.412
TUR,IDN,629.205
PRT,IDN,626.856
CHE,ARE,625.718
EST,NOR,625.291
MAC,USA,625.271
EGY,SDN,624.054
BEL,ARE,623.716
THA,SAU,623.058
HKG,NZL,621.535
DEU,KEN,619.504
MEX,SWE,618.019
JOR,KOR,613.734
BGD,KOR,612.982
DEU,SEN,611.583
IDN,KHM,611.372
ITA,BIH,610.918
POL,LUX,610.76
ARE,EST,610.52
NOR,ARE,610.444
IND,ROU,608.758
TUR,ZAF,608.388
GBR,HRV,608.132
IND,UGA,608.13
DEU,GEO,607.812
DNK,AUS,607.352
ZMB,COD,607.208
SGP,EST,604.47
HKG,JOR,603.715
AUS,ZAF,603.256
KHM,TWN,602.467
ZWE,LTU,602.273
TUN,JPN,602.215
SVN,IRL,601.537
JPN,LVA,601.536
ISR,BGR,601.027
VNM,UZB,600.348
PRT,EST,600.261
POL,PHL,598.696
KOR,LVA,598.338
TCD,IND,593.991
GBR,LVA,593.823
HUN,EST,592.705
HKG,NOR,592.299
ARE,SEN,591.094
BGR,IND,590.953
ESP,MYS,588.535
NOR,ZAF,588.324
CRI,PAN,588.117
BRA,CZE,587.847
IRL,FIN,587.839
POL,CAN,587.422
PHL,DOM,586.595
GRC,TUR,586.318
GEO,MYS,583.383
AUS,MAC,583.355
BGR,PRT,582.495
AUS,SVN,582.218
JPN,LKA,580.439
IND,FIN,580.377
CZE,SLV,580.171
IND,MAR,579.749
CAN,NZL,579.444
HKG,UKR,578.2
KEN,UGA,577.23
NOR,TUR,576.792
EGY,IDN,576.105
SVK,DNK,575.922
PRT,AUT,575.101
AUS,TWN,573.82
COL,BEL,573.36
NZL,BEL,572.752
URY,BEL,572.605
SVN,JPN,571.95
NLD,GEO,571.847
ZAF,KEN,571.703
PER,USA,570.138
MEX,ECU,567.42
ISR,PRT,566.862
GBR,MOZ,565.264
EGY,SAU,564.589
SVK,BEL,564.177
ROU,TUR,563.843
ZAF,NGA,563.102
POL,SAU,562.813
FIN,MKD,560.701
DEU,MDA,560.332
CHN,SUR,557.487
NZL,ITA,557.026
LBN,KWT,556.429
SEN,MLI,554.215
CAN,MLI,552.303
GBR,CRI,551.253
SGP,ECU,550.685
TWN,NGA,548.67
MEX,ARG,547.979
AUS,KIR,546.98
ESP,PER,546.817
ROU,AUS,543.651
AUS,MOZ,542.796
CMR,CHN,542.219
USA,ISL,541.295
USA,UZB,540.122
MLT,TUR,540.072
SAU,DEU,537.912
CHE,CHL,537.671
LTU,MDA,536.783
SLV,IND,534.204
ITA,CYP,534.199
SEN,FRA,532.79
TUN,USA,532.13
GBR,VNM,531.464
EGY,USA,530.194
HUN,CYP,528.812
LVA,MKD,527.24
EGY,EST,525.79
DEU,BLR,525.521
ROU,NGA,522.848
ZAF,VNM,522.801
TUR,GEO,522.543
FIN,ZAF,521.854
DOM,SGP,518.843
IRL,BIH,518.806
ZAF,LSO,518.603
DNK,ETH,518.249
THA,ECU,518.018
FRA,NGA,516.233
HKG,KGZ,514.622
CZE,BFA,513.543
KHM,JPN,512.679
DNK,ARE,512.421
IDN,TUN,511.721
CAN,PER,510.805
VNM,GTM,510.641
THA,BIH,510.342
USA,JOR,508.524
DNK,IND,508.319
HUN,SWE,508.222
GHA,DEU,507.302
MAR,IRL,507.104
SVK,CAN,504.397
CZE,MKD,503.947
ITA,RUS,503.662
MEX,EGY,503.344
SVK,THA,502.386
BRA,NZL,501.046
IND,ZAF,497.642
PAK,ITA,495.827
IND,NOR,495.648
HUN,ZAF,494.44
LKA,CHN,493.704
GBR,GHA,493.267
MAR,UKR,492.571
ESP,MOZ,492.411
ITA,MDA,491.56
BRA,GBR,490.545
GRC,SAU,489.699
ITA,KAZ,489.584
DEU,MNG,489.293
IDN,ITA,489.257
NLD,ISL,489.037
TUR,PAK,488.658
BRA,GTM,488.065
KEN,MWI,487.801
USA,MRT,487.431
ROU,ISR,487.046
GBR,UZB,486.858
JPN,UZB,486.781
NAM,DNK,486.769
DNK,AFG,486.509
TZA,DEU,485.995
TZA,LTU,483.301
MKD,CHN,482.364
DOM,CHN,482.096
TUN,ESP,481.775
CZE,COL,481.753
VNM,NIC,481.146
BIH,DOM,478.712
ESP,ECU,477.623
NOR,LVA,475.514
CHN,ABW,475.019
ECU,BEL,474.677
CAN,BEL,474.409
CHE,MNE,473.213
ZAF,AGO,472.279
CHN,ISL,471.164
NGA,NER,470.027
EST,CHE,469.094
USA,TGO,468.979
HKG,QAT,468.652
HKG,ZWE,467.807
NLD,ALB,466.415
LVA,SAU,465.41
TWN,MDA,462.449
ARE,EGY,461.017
TUN,TUR,457.966
FRA,BEN,457.73
ZAF,TZA,454.073
PRT,MOZ,453.131
DEU,IRN,451.687
TUR,ISR,451.105
CAN,COL,451.042
BGR,IRL,450.985
LKA,KOR,449.661
HKG,CRI,449.161
USA,ABW,449.013
EST,ROU,448.369
THA,PAK,447.221
MAR,AUS,447.197
LVA,SRB,446.786
TWN,SLV,445.741
HRV,POL,445.556
SRB,NLD,445.459
CRI,AUT,444.554
BGD,HKG,444.308
KAZ,BGR,443.354
TUR,DOM,443.024
LKA,MYS,442.872
HUN,NOR,442.202
BRA,CHE,441.487
IDN,LVA,439.885
DEU,BGD,439.109
LAO,TWN,438.933
SAU,USA,438.163
DEU,OMN,437.567
BRA,COL,437.117
IND,PRT,436.556
SVN,TWN,436.044
JPN,DOM,435.542
HRV,CHE,435.488
ZMB,ZWE,434.957
TUR,IRQ,434.859
ITA,LUX,434.625
IND,BEL,434.543
UKR,MYS,433.815
UZB,RUS,432.79
USA,SUR,432.519
DNK,MUS,431.906
IND,COL,431.614
NLD,TGO,431.446
GBR,QAT,431.328
AUS,CHE,431.207
MLT,ROU,430.981
CAN,NGA,427.402
BRA,POL,427.312
CYP,ITA,427.117
ITA,ETH,426.56
AUS,CZE,426.166
ARM,HKG,425.957
ISR,RUS,425.0
ARE,ROU,424.499
HKG,MUS,423.788
TUR,KGZ,423.528
MAR,MKD,423.474
ZAF,FRA,423.282
TWN,TUV,423.17
MYS,QAT,422.088
LTU,MEX,421.636
URY,THA,419.992
KOR,RUS,419.571
NOR,IND,418.789
ECU,USA,418.721
USA,SXM,418.519
NOR,ESP,418.355
SLV,BEL,418.336
ITA,PER,418.193
NOR,ROU,418.071
NLD,NZL,417.881
DEU,GHA,416.586
MDG,JPN,415.978
KEN,TZA,415.679
CMR,LTU,415.382
ARE,PHL,414.135
NLD,MLI,414.002
ZAF,AUS,413.264
DEU,IRQ,413.224
PRK,POL,412.798
KOR,LTU,412.771
ISR,NOR,412.013
SVK,HRV,411.425
NZL,CAN,411.395
KOR,UZB,410.567
ROU,SGP,410.297
CHL,MEX,410.05
CRI,IDN,409.196
BRA,TWN,408.44
NZL,DEU,408.199
UKR,EST,406.743
THA,COL,406.455
BEN,DEU,406.45
FRA,NZL,405.681
SWE,MDV,405.14
GBR,ARG,404.873
MAR,LTU,403.769
AUS,NFK,403.645
DEU,ECU,402.786
DEU,KWT,402.411
MYS,MDA,402.188
KOR,GRC,401.774
FRA,BLM,401.371
CAN,KAZ,401.312
USA,GMB,401.04
SRB,BGR,400.899
CHN,PYF,400.521
VNM,LUX,400.092
COL,FRA,398.752
ESP,PHL,398.721
SRB,CZE,398.582
UKR,SGP,398.278
SVN,TUR,398.166
CAN,IRL,398.126
MAC,MYS,397.074
CHL,PER,396.469
CHL,ARG,395.206
THA,URY,394.201
BEL,SAU,393.294
BRA,PAN,392.945
USA,UGA,392.806
IRL,NOR,392.572
LVA,ITA,392.427
LKA,GBR,391.964
SGP,TLS,391.714
ZWE,ZMB,391.356
AUS,LVA,391.287
LVA,MDA,391.243
ZAF,CHE,391.018
NLD,LBN,390.835
NLD,SLE,390.596
PRT,SAU,390.306
IRL,ARG,390.21
ESP,NGA,390.174
FIN,PRT,390.141
MAR,TUR,389.884
MMR,TWN,389.786
DNK,SDN,389.599
TUR,MLI,387.223
ZMB,NAM,386.707
PRT,MKD,386.655
ALB,GBR,385.937
HRV,SRB,385.755
TUN,CHN,385.491
DNK,ISL,385.485
GEO,USA,384.496
ROU,CAN,384.176
KEN,FRA,383.776
SAU,SGP,383.444
AUS,AUT,383.273
GTM,PAN,382.466
BEN,IND,381.638
HUN,IDN,381.372
USA,ATG,381.237
JOR,CZE,380.384
HND,USA,380.353
VNM,HND,380.302
HRV,CZE,379.891
FRA,GIN,378.034
USA,CUW,377.791
PRT,MEX,377.474
UGA,GMB,376.656
MYS,HND,375.831
KOR,LBN,375.67
NZL,LTU,374.263
ROU,SVN,373.238
BOL,DEU,373.006
KAZ,BEL,372.691
POL,ARE,372.266
DNK,TUR,371.981
MAR,NLD,371.154
HKG,SRB,371.072
MEX,TUN,370.525
UKR,BGR,370.524
GBR,SYC,370.39
MYS,LBN,370.305
USA,ETH,370.04
GRC,SGP,368.548
FRA,LKA,366.756
GBR,UKR,366.63
CRI,TUR,366.462
GBR,AGO,366.376
AUS,CHL,365.775
TTO,USA,365.71
KGZ,MYS,365.534
NOR,IDN,364.807
KEN,TWN,364.573
SRB,MNE,362.923
AUT,KAZ,362.843
CHL,ESP,362.462
ITA,SEN,362.319
KEN,ZMB,362.141
THA,HRV,362.008
DNK,KHM,361.078
MLT,ARG,360.944
DNK,IRL,360.08
SLV,PHL,359.024
CRI,CHE,358.97
IDN,TLS,358.95
ESP,CRI,358.85
POL,PAK,358.707
USA,AGO,357.743
FRA,ETH,357.554
RUS,TUR,357.516
MYS,AZE,357.211
HUN,VNM,357.109
BEL,SMR,356.782
FIN,LVA,356.705
ZMB,ZAF,356.083
LTU,CAN,356.009
MMR,SGP,355.983
TUR,HUN,355.437
IRL,AUS,355.415
MYS,KWT,355.172
AUS,DNK,354.854
IND,SVK,354.659
BFA,MLI,354.538
LVA,CZE,353.804
KHM,CAN,350.165
EGY,BGR,349.614
USA,BFA,349.533
VNM,KWT,349.457
IRL,CHE,349.343
HRV,LTU,349.288
POL,AUS,348.662
TUR,DZA,348.427
GBR,PER,347.967
ITA,HND,347.919
PRT,BEL,347.764
MAR,PHL,347.42
LTU,NOR,346.922
DEU,MRT,346.39
MYS,BHR,345.983
BGR,NOR,344.406
SWE,SRB,344.375
IDN,CRI,343.611
ISR,GRC,343.237
NOR,CHL,341.736
THA,AND,341.288
NAM,KEN,340.96
USA,TCA,340.663
IND,BTN,340.524
FIN,BRA,339.847
ZAF,HKG,339.46
BEL,MRT,338.418
ROU,ECU,337.375
SGP,ZWE,337.125
PHL,CHL,336.888
EGY,LBY,336.529
BGR,GEO,336.009
DEU,LBY,335.601
ITA,GIN,335.234
TWN,HRV,334.55
MEX,NIC,334.341
LKA,BRA,332.089
IND,EGY,331.922
TCD,PAK,331.855
USA,CMR,330.711
MOZ,ZMB,330.353
POL,ALB,330.146
JPN,ECU,330.085
BEL,CYP,329.891
MLI,SEN,329.42
MAR,MLI,328.706
COL,PER,327.95
SVK,ARE,327.679
FRA,TCD,327.181
HKG,SAU,326.765
GBR,COL,326.531
ISL,DNK,326.426
KHM,CHE,326.349
NOR,CZE,325.619
HKG,MDV,324.982
MLT,UKR,324.972
CYP,BGR,324.547
ROU,KOR,324.359
KHM,BEL,324.327
CYP,NOR,324.124
AUS,SAU,324.109
NOR,BEL,323.784
SWE,CHL,323.522
NOR,CAN,323.362
GBR,MUS,322.32
FRA,NCL,322.196
GTM,MYS,321.77
URY,MYS,321.739
IND,MOZ,321.49
SLV,CHN,320.927
TWN,PAK,320.345
ZAF,GHA,320.096
JPN,PER,319.7
MKD,SVK,319.693
ESP,TGO,319.443
GBR,GNQ,318.171
HKG,FIN,317.891
BEL,MDA,317.36
ISR,TUR,317.347
ESP,ALB,317.283
MLT,IRL,316.728
SAU,FIN,316.141
IRL,MLT,316.05
SYR,LBN,315.821
NZL,AUT,315.552
NOR,SVK,315.285
KHM,BRA,315.238
BRA,PER,314.834
BEL,NGA,314.737
IDN,SWE,314.192
BGR,SAU,313.726
FRA,COG,313.634
ARE,GBR,312.565
UZB,BEL,312.38
CRI,ZAF,310.894
THA,NGA,309.941
LTU,AUS,308.579
DNK,SVN,308.289
COL,GTM,307.697
KWT,GBR,307.333
ITA,DOM,307.201
FIN,CIV,306.788
AGO,LTU,306.189
BGR,ISR,306.093
FRA,TZA,305.87
MEX,PER,305.78
GBR,CIV,305.383
BHR,SAU,304.658
CAN,SVK,304.405
PRK,IDN,303.85
EGY,LTU,303.754
SAU,BEL,303.672
CHN,LCA,303.593
BGR,MDA,303.402
MDA,CHN,303.262
TUR,MKD,302.903
PRT,CZE,302.765
BRA,CHL,302.409
UKR,NLD,301.76
HUN,EGY,301.592
GBR,ISL,301.109
DOM,MLI,301.004
MKD,BGR,299.871
IDN,ZAF,299.785
CHL,HKG,299.543
COL,DOM,299.493
ZAF,LTU,299.454
CAN,SLV,299.339
IND,EST,298.948
USA,BGD,298.647
DEU,NAM,297.398
NOR,JPN,296.913
MAR,SRB,295.729
AUT,COL,295.716
ISR,EST,295.502
THA,CHL,295.477
IND,SOM,295.333
PRT,THA,295.015
COL,CHN,294.789
HRV,HUN,294.507
ITA,QAT,294.416
IDN,CIV,293.122
CHN,TCA,292.198
SAU,PHL,291.993
KHM,SGP,291.947
ARE,TWN,291.834
AND,USA,291.755
NOR,TWN,291.179
BIH,DEU,289.967
BGD,DEU,289.778
LKA,SGP,289.695
MRT,MEX,288.592
KEN,DEU,288.312
CZE,LUX,288.252
IND,DOM,287.682
SVK,ESP,287.514
CRI,AUS,287.432
LTU,TWN,287.142
AND,ESP,287.087
IRL,SVN,287.033
DEU,CPV,286.841
TWN,URY,286.725
MYS,BIH,286.719
THA,GRC,286.614
IRL,DOM,286.246
MAR,BGR,285.858
TLS,HKG,285.47
DEU,BHR,285.095
CUW,ARM,284.052
ISR,SRB,283.945
KHM,SWE,283.198
POL,COL,282.996
ITA,ISL,282.85
AUT,GRC,282.789
USA,LBR,282.736
RUS,ARM,282.579
IDN,CHE,282.357
HKG,PER,282.237
SAU,THA,282.007
LBN,BEN,281.886
SGP,BHR,281.134
URY,IND,280.582
RWA,KOR,280.519
ROU,FIN,279.53
PHL,KAZ,279.246
ITA,LVA,278.754
TUN,THA,278.683
DEU,MOZ,278.498
LVA,BIH,278.439
DEU,VEN,278.12
MLT,ESP,277.934
SRB,AUT,277.764
GBR,CHL,277.751
DEU,MAC,277.748
DEU,SLV,277.685
GRC,GBR,277.609
MOZ,ZWE,277.077
NLD,GHA,276.893
