# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = pharma_apis; HS6 codes (81): 293311,293319,293321,293329,293331,293332,293333,293339,293341,293349,293352,293353,293354,293355,293359,293361,293369,293371,293372,293379,293391,293392,293399,293410,293420,293430,293491,293499,293510,293520,293530,293540,293550,293590,293621,293622,293623,293624,293625,293626,293627,293628,293629,293690,293711,293712,293719,293721,293722,293723,293729,293750,293790,293810,293890,293911,293919,293920,293930,293941,293942,293943,293944,293949,293951,293959,293961,293962,293963,293969,293971,293979,293980,294000,294110,294120,294130,294140,294150,294190,294200
exporter_iso3,importer_iso3,value_kusd
IRL,DNK,725.784
COL,PER,724.184
IND,BFA,722.995
HUN,SVK,720.748
IRL,ISR,716.842
MLT,ESP,715.959
JOR,EGY,713.205
ARE,SGP,713.027
PRT,CZE,712.245
GRC,NGA,711.524
URY,GTM,711.223
SWZ,ZAF,710.869
MYS,ARG,710.579
RUS,UZB,705.969
CAN,QAT,705.486
TWN,RUS,704.223
SWE,SAU,703.938
ISR,HRV,703.595
SWE,EST,703.245
HUN,MEX,703.186
ESP,VEN,701.878
TWN,BGR,699.672
LTU,UZB,699.328
SVK,PRT,697.203
BRA,TUR,693.208
MEX,BOL,692.874
BEL,IRN,690.896
NZL,ZAF,689.191
BGR,VNM,687.711
USA,TUN,687.631
ITA,ECU,685.402
ESP,SLV,682.781
ARG,CAN,682.751
BEL,COL,681.583
IRL,SMR,681.575
KWT,QAT,681.158
URY,NLD,681.101
ROU,ARE,680.411
LTU,HUN,679.645
THA,TUR,678.84
ZAF,PRT,678.662
FJI,NZL,677.935
POL,ZAF,676.973
USA,BRN,676.144
FRA,MRT,674.963
ISR,AUT,674.61
LTU,ESP,674.18
DEU,VEN,673.51
IND,GUY,673.25
IND,SOM,672.658
PRT,HUN,671.175
JPN,CHL,670.222
MEX,MYS,670.047
MYS,TWN,670.022
BGR,BGD,668.128
SWE,LVA,667.804
USA,RWA,666.829
COL,USA,666.176
USA,HND,665.708
NZL,IRL,664.014
GBR,SVK,663.884
NZL,MYS,661.894
TUR,DEU,661.771
CHN,CMR,660.879
JPN,ISR,660.389
GBR,PER,659.572
IND,PAN,655.558
CHE,KWT,654.81
IND,CUB,654.579
SVK,SWE,653.981
ITA,LVA,652.199
IND,BHR,650.681
IRN,DEU,650.418
KOR,PAK,650.112
ESP,CYP,649.797
CHL,VEN,646.214
PRT,CPV,646.154
SVK,SVN,645.566
USA,MLT,645.557
CHN,ERI,645.455
NOR,JPN,644.105
KOR,UKR,643.07
SYC,ISR,643.0
ARG,NLD,642.661
USA,KGZ,642.422
LVA,ITA,642.343
FIN,RUS,642.245
IND,JAM,638.93
DEU,UZB,637.466
POL,JOR,637.01
SVK,CAN,634.885
IDN,ARE,634.46
HKG,COL,632.538
BRN,MYS,632.063
LVA,TWN,629.874
GBR,CYP,628.685
IRL,ZWE,628.628
CZE,MYS,627.777
CHL,AUS,626.579
CHE,SLV,626.468
GBR,URY,626.16
IRL,FIN,624.441
AUS,ARE,624.296
ITA,ISL,623.976
BGR,UKR,623.223
FRA,BFA,621.464
ESP,LVA,621.358
SGP,HRV,620.858
TUR,FRA,619.271
USA,NIC,618.131
CZE,LVA,617.845
GTM,MEX,617.11
TTO,GBR,617.095
SRB,CZE,616.723
USA,MNG,616.157
MLT,PRT,613.151
ITA,MAC,612.63
IRN,PAK,612.241
SAU,THA,611.956
MEX,ZAF,611.637
CHE,MOZ,611.559
URY,PER,608.924
PRT,AUS,608.709
PRT,BRA,607.69
SVK,CYP,607.573
LVA,EST,607.45
IRN,CZE,606.269
NOR,ROU,605.851
IDN,HKG,604.493
POL,KAZ,604.333
CZE,IRQ,603.647
IDN,TUR,603.312
CHL,DOM,602.75
GBR,GUY,601.977
NOR,KWT,601.667
MYS,LKA,601.548
BRA,THA,600.219
SVK,BEL,599.286
CZE,SRB,599.241
GTM,PAN,597.898
GBR,OMN,596.508
CZE,IRL,595.984
IRL,SVK,595.388
CHL,ESP,594.841
DNK,CHL,591.627
ARE,DEU,591.514
TTO,TUR,591.168
ITA,KWT,590.297
JPN,ARE,589.28
HKG,CAN,589.016
CAN,TWN,586.659
BEL,CRI,583.902
ESP,LBN,581.781
CZE,BGR,581.66
IRL,SWE,580.536
TUR,COL,579.842
ROU,TWN,578.976
AUT,SWE,578.037
POL,EST,577.426
SGP,ARE,575.883
ITA,KAZ,575.707
BGR,GBR,574.941
MAC,AUS,574.716
KOR,CZE,573.457
MLT,CHE,573.135
SAU,IRQ,572.988
MYS,NGA,572.934
SGP,DNK,571.264
HUN,MKD,571.244
TWN,ARE,570.364
MYS,CYP,569.559
AUS,PRT,569.221
THA,BGD,568.647
THA,GRC,562.299
SVN,BRA,562.152
TUR,QAT,561.736
HKG,LKA,560.657
ITA,SYR,560.577
TWN,CZE,560.504
QAT,SVN,558.495
SVK,FIN,557.635
JPN,BGD,557.191
CHN,ISL,555.976
BEL,BGD,555.733
FRA,KWT,554.834
CAN,TUR,554.727
QAT,IRL,554.436
CZE,EGY,553.278
MEX,DNK,552.059
SAU,KOR,551.589
SVN,GRC,551.138
FIN,ISR,550.281
AUT,VNM,549.087
ISR,DNK,548.045
DNK,UGA,547.907
POL,HRV,547.906
ROU,JOR,546.086
TWN,NZL,545.901
ISR,SRB,543.931
UKR,JPN,543.746
POL,VNM,543.308
IRL,ZAF,542.826
HKG,MEX,542.499
DEU,LAO,540.411
SVK,JOR,540.289
KOR,DNK,540.087
TWN,SWE,539.836
CZE,LTU,538.667
ZAF,UGA,538.126
THA,AUT,537.83
ECU,CRI,537.623
ZAF,CHE,536.571
BEL,IRQ,536.278
PAK,AUS,535.792
FRA,KAZ,535.681
CYP,SYR,530.641
BEL,VNM,528.505
TUR,GBR,528.176
DNK,HRV,525.838
KHM,IND,522.981
FIN,BRA,522.188
BEL,AGO,520.604
AUT,BLR,520.322
PRT,NZL,519.317
SVK,THA,518.982
IND,LAO,517.746
IDN,SWE,517.697
SRB,DEU,517.122
ESP,PNG,515.84
PRT,MAR,514.996
ISR,AUS,514.86
GRC,CHN,513.845
SGP,GTM,513.34
ARE,ITA,510.124
SVK,TWN,509.937
LUX,CZE,509.768
MEX,SLV,509.367
NIC,DNK,507.891
HRV,TUR,506.995
NOR,NLD,506.914
CHN,BRN,506.176
LTU,CAN,505.629
FIN,GRC,504.385
SRB,MKD,504.318
LTU,SWE,502.099
USA,SVK,501.862
MYS,MMR,500.924
CHE,LKA,500.62
BEL,SYR,500.543
GRC,SAU,498.409
AUS,PHL,498.341
IDN,FIN,498.184
QAT,GBR,498.108
SWE,ARE,496.896
COD,GBR,495.025
IRL,BGR,494.403
HKG,KOR,493.854
USA,BMU,493.567
CHL,COL,493.099
THA,CIV,492.933
CZE,MKD,492.825
HKG,JPN,492.682
DEU,SEN,492.352
TUR,UKR,492.341
MEX,CYP,491.913
HUN,EST,491.791
TWN,JOR,490.583
TWN,DZA,489.492
COL,PAN,489.083
FRA,GTM,488.544
ARG,PRY,488.136
ISR,THA,486.453
TUR,NGA,485.785
AUS,NLD,484.387
POL,FIN,483.938
DNK,BHS,482.984
TUR,CYP,482.594
CHN,GAB,482.381
USA,GEO,482.234
JPN,PER,480.407
BEL,NGA,477.185
SWE,BRA,477.127
IND,MUS,474.49
HKG,ZMB,474.183
IRL,QAT,472.223
ESP,LBY,471.711
GBR,ECU,470.946
KOR,KWT,470.258
CAN,IRN,470.157
CHL,PER,469.903
DNK,SLV,469.429
CAN,NZL,468.821
PAN,BRB,468.66
NLD,KWT,467.941
IRL,DZA,466.528
USA,SUR,466.486
RUS,BRA,466.299
LTU,FIN,465.741
CHN,TTO,464.927
HKG,URY,464.82
BGR,ARM,464.553
SWE,TWN,464.481
URY,CZE,463.846
IRL,HUN,463.587
DEU,TKM,462.233
MYS,ARE,462.186
SVK,BGR,461.324
DEU,ISL,460.326
FRA,BWA,459.507
DEU,LBN,459.378
GRC,BEL,459.164
MUS,FRA,459.004
AZE,CHN,458.8
CAN,COL,458.741
EST,RUS,458.597
BRA,TWN,458.466
TWN,ROU,458.411
TUR,YEM,457.921
PER,DEU,456.729
NZL,HKG,456.154
HRV,KOR,455.991
DEU,HND,455.889
ESP,GHA,454.478
CHN,LBY,454.463
BGR,THA,453.685
ISR,IDN,453.645
POL,URY,453.283
ESP,DZA,452.687
THA,BGR,452.255
GTM,CHL,452.209
QAT,POL,451.643
BEL,LVA,451.6
GTM,BEL,451.395
FIN,HRV,450.049
ARG,GBR,449.976
ESP,CUB,449.81
LVA,AUS,448.99
CAN,TZA,447.777
IDN,LKA,447.7
SVN,FIN,446.764
BGR,ARE,446.224
KOR,NZL,446.057
PRT,CHL,445.572
AUT,MAR,445.348
DNK,ARM,445.205
MAC,MAR,445.026
THA,LKA,444.882
HUN,UKR,444.725
TJK,JPN,444.604
ESP,BLR,444.364
TUR,IDN,442.986
HUN,ARE,442.902
JPN,HUN,442.238
KHM,THA,441.811
ARE,CAN,441.734
IND,HTI,441.005
BGR,MEX,440.978
ARG,DOM,440.924
MYS,GTM,440.887
NZL,VNM,439.73
ISR,POL,439.14
THA,POL,438.739
ZAF,MUS,438.318
CZE,EST,438.239
DEU,ZMB,437.087
ZAF,CHN,436.997
SWE,ISR,435.223
FRA,CIV,435.071
IND,BTN,431.933
THA,TZA,430.483
CHL,CZE,430.344
USA,BHR,430.268
CHN,BEN,429.7
BRA,URY,429.647
JPN,DOM,428.929
ESP,LTU,428.501
CAN,MYS,426.447
CHN,JAM,425.534
TWN,SVN,425.417
PRT,ZAF,425.141
AUS,EGY,424.72
VNM,ZAF,423.753
NLD,GTM,423.109
TUR,SYR,421.786
IRL,SRB,421.476
SWZ,MOZ,421.271
MUS,ISR,421.0
LKA,CHN,420.99
HKG,LVA,420.667
CHN,NAM,419.467
FRA,LBN,419.135
HKG,BIH,417.507
ITA,BIH,417.369
KOR,BGR,417.314
HRV,BIH,416.929
AUT,LTU,416.797
TUR,POL,416.544
GBR,NGA,416.315
ARE,IND,415.967
USA,GHA,413.666
BRA,FIN,413.116
ARE,MYS,413.106
EST,ESP,413.063
LVA,CZE,412.567
BEL,CYP,410.725
CZE,JOR,410.345
POL,NZL,410.276
THA,SGP,409.998
FRA,SEN,409.259
ESP,MLI,409.042
GTM,PER,408.536
UKR,UZB,406.717
CHN,GIN,406.465
LTU,CHE,406.458
GBR,RWA,406.167
CZE,UZB,406.101
BEL,COD,406.069
FIN,HUN,405.483
GRC,MYS,405.399
THA,NGA,405.128
MLT,POL,403.48
NLD,OMN,403.419
ISR,ZAF,403.315
ARE,PAK,403.114
CZE,IDN,402.679
AUT,TWN,401.524
JPN,HRV,401.434
NLD,SUR,401.424
IND,LUX,400.309
FRA,SWZ,399.888
JPN,BGR,398.779
DNK,CZE,398.493
FRA,NAM,398.284
LVA,TUR,398.098
EST,LVA,397.396
CZE,SAU,397.228
SAU,TWN,396.542
ZAF,CRI,395.976
USA,BOL,395.528
PRT,MLT,395.227
ESP,MDA,395.112
NLD,PRY,395.077
IND,TCD,394.89
IND,ARM,394.834
TUR,KWT,394.733
NLD,ETH,394.271
CHL,PAN,392.982
POL,SRB,392.282
AUS,PNG,392.274
KAZ,CHN,391.903
CZE,TUN,391.785
JOR,ITA,391.381
DEU,PRY,391.234
NLD,LUX,391.185
ESP,NZL,390.793
HKG,BEL,390.004
SAU,POL,389.639
IDN,CHE,389.604
SAU,ITA,389.569
ITA,UZB,389.268
DOM,HTI,389.109
GBR,IRN,388.427
ARG,CHN,387.985
PRT,MEX,387.878
QAT,AUT,387.539
GBR,CYM,387.134
COL,CHL,385.296
NZL,KOR,384.967
MYS,CHE,384.649
IDN,KWT,384.119
AUT,COL,383.616
MLT,JPN,383.24
FRA,CRI,382.671
ARG,CHE,381.939
ESP,ISL,381.759
HRV,IDN,381.134
AUT,PER,380.637
CAN,BHR,380.5
MYS,CHL,379.745
JPN,GRC,378.355
THA,GTM,378.272
BEL,CHL,377.611
CZE,UGA,376.03
DNK,BIH,375.622
AUT,ISR,374.656
PRT,MKD,374.25
THA,HKG,373.214
DEU,TZA,372.707
THA,BEL,372.649
ISR,ARG,372.548
CHE,BIH,372.464
POL,KGZ,372.359
IND,ALB,371.731
BRA,POL,371.727
COL,PRT,370.078
NLD,MNE,369.904
AUT,CHL,368.568
USA,IRN,368.457
SAU,NLD,368.152
FRA,URY,367.924
IRL,AUS,366.582
CAN,ARE,366.086
DNK,LKA,365.093
ARG,COL,365.029
SVK,JPN,364.891
CHE,LBN,364.867
DNK,JOR,364.769
DNK,KEN,363.819
LVA,FIN,363.276
IRL,IRQ,362.829
SVN,BEL,362.564
UKR,DEU,362.366
MEX,PRY,361.29
LKA,ARE,360.738
IRN,CHL,360.478
MYS,SVN,360.464
THA,ITA,360.062
BEL,QAT,359.934
ISR,CHL,359.645
NLD,MKD,358.688
DNK,NIC,358.68
KGZ,USA,358.472
IND,SYC,357.324
CRI,GTM,357.269
IRN,IDN,352.915
MLT,GBR,352.631
DNK,PER,352.561
ARG,KOR,351.7
DNK,YEM,350.044
NOR,CHE,349.634
ITA,ALB,349.398
CAN,IDN,349.284
CZE,COL,348.614
VNM,KHM,347.567
IDN,SRB,345.518
SVN,TUR,345.277
HUN,ZAF,345.251
HRV,GBR,345.236
HUN,BIH,344.086
USA,EST,343.764
HUN,AUT,343.759
POL,KWT,343.394
IDN,CAN,343.078
MAR,BFA,342.943
ESP,EST,342.942
MEX,PAN,342.748
MEX,HRV,342.092
ZAF,KOR,341.843
MEX,ECU,341.488
CHE,NGA,341.415
AUT,SGP,340.233
NLD,MLT,339.145
FRA,LVA,339.007
SVK,MAR,338.975
SVN,BGD,338.474
EGY,SAU,338.108
ISR,PRT,336.776
CHN,TJK,336.421
USA,ABW,334.943
HUN,PHL,333.796
CZE,ARM,333.77
MAC,ISR,333.0
SVK,ZAF,331.802
NLD,GEO,331.665
RUS,COL,331.432
BGR,BEL,330.013
CHN,COG,329.316
THA,NZL,329.035
AUS,TUR,328.519
HUN,SWE,328.398
DEU,AZE,327.861
EGY,MAC,327.418
POL,TWN,326.911
JOR,SAU,326.79
SVK,HRV,326.683
GBR,PRY,326.615
AUS,BRN,326.276
PAK,UZB,326.115
ZAF,EGY,325.484
BEL,KAZ,325.391
IDN,GTM,324.239
ZAF,NLD,324.122
LKA,THA,323.728
NLD,QAT,323.042
URY,DEU,321.611
MYS,BEL,321.587
POL,IDN,320.659
BEL,MLT,320.106
ARG,DNK,319.919
DNK,TTO,319.004
URY,BEL,318.915
FRA,PRY,318.621
KOR,GTM,318.279
GBR,ISL,318.135
NZL,UKR,317.536
POL,NOR,317.275
TWN,ZAF,316.425
CAN,MLT,316.379
ESP,YEM,315.689
FRA,MKD,314.944
POL,THA,313.783
BRA,AGO,313.68
GBR,GHA,313.505
DEU,IRQ,313.283
TWN,UKR,312.747
HUN,AUS,311.992
HKG,ITA,311.193
LAO,CHN,310.335
GBR,LTU,310.099
MYS,ITA,310.086
SAU,CAN,309.974
NLD,URY,309.511
SAU,QAT,308.493
TUR,LBN,307.779
HKG,THA,307.746
AUT,TUN,307.583
GRC,ARE,307.567
MAC,ESP,307.321
HKG,ZAF,307.254
FIN,TWN,307.132
USA,GAB,306.262
CHE,VEN,305.877
BGR,KOR,305.323
ITA,KEN,304.302
CAN,HUN,304.126
LVA,BEL,303.837
TWN,IRQ,303.359
USA,LUX,302.706
HUN,IRN,302.623
JPN,SRB,302.173
CHN,SWZ,301.136
MEX,PAK,301.024
NLD,KEN,300.578
DNK,HKG,300.45
AUS,CAN,299.023
CHN,GMB,298.701
CAN,MNE,298.672
BEL,ISL,298.587
IRL,COG,298.208
IDN,SEN,298.182
DNK,GHA,298.097
IRL,SVN,297.854
ROU,MDA,297.676
PER,BOL,297.657
USA,BFA,297.414
SVN,CZE,296.844
GRC,LTU,296.779
NOR,BRA,296.371
HKG,CRI,296.008
KOR,SWZ,295.089
CHE,HKG,294.996
DNK,MWI,294.194
POL,ARG,293.964
AUS,FJI,293.944
KEN,UGA,293.692
FRA,MDG,292.299
BEL,CIV,292.253
BGR,CZE,291.832
ROU,LBN,290.9
CAN,ZAF,289.928
ESP,BHR,289.856
LVA,FRA,289.565
AUT,MEX,289.407
LKA,DEU,289.009
DNK,ZWE,288.783
LVA,CHN,288.653
ARE,HUN,288.589
CAN,SGP,288.562
JPN,PRY,288.417
MAR,CHL,288.399
POL,NGA,288.247
SVK,SGP,288.203
SVK,VNM,288.146
ISR,CYP,288.042
KOR,DZA,288.029
CAN,MEX,287.842
AUS,PER,287.78
HKG,TUR,287.294
CHL,ARG,286.952
CZE,KAZ,286.891
GBR,ROU,286.736
ROU,IRQ,285.701
IRL,ARE,285.572
CHN,PYF,285.497
BEL,UGA,285.176
CHN,NER,284.841
ESP,KEN,282.807
MYS,ROU,282.419
HUN,COL,282.38
BEL,HKG,281.856
LTU,GRC,280.3
HRV,TWN,280.008
USA,CYP,279.39
THA,ARG,278.877
CHN,DJI,278.22
BRA,ZAF,277.949
ARG,CRI,277.406
BGR,AUS,276.502
MYS,UKR,276.476
TWN,SRB,276.445
TTO,FRA,276.44
DEU,MLT,275.739
EST,DEU,275.077
HRV,BRA,274.9
IRL,LTU,274.529
IDN,MMR,273.6
FIN,EST,273.243
ITA,NGA,272.984
ROU,SVN,272.972
GEO,UKR,272.558
SVN,SVK,271.277
SVN,SRB,271.057
LTU,BEL,271.017
NZL,SGP,270.667
USA,ARM,270.628
FRA,AGO,270.056
IRL,BHR,269.694
IND,BRB,269.382
MYS,SWE,269.335
BEL,MDA,269.091
POL,MNG,269.013
UZB,ROU,268.872
ROU,KOR,268.871
PRT,SWE,268.781
USA,ALB,268.504
SGP,BRN,268.336
IRL,KWT,268.267
LTU,TWN,267.207
OMN,PAK,265.854
CHE,UGA,265.849
ZAF,BRA,265.673
ROU,ITA,265.338
CHE,JOR,265.264
BLR,KAZ,264.765
FRA,ARM,264.529
USA,BLZ,264.203
USA,YEM,264.022
BGR,CHL,263.92
HKG,NPL,263.824
AUS,BGR,263.749
ITA,LBY,263.481
USA,ETH,262.592
MLT,DEU,262.399
FIN,ARE,262.193
RUS,MDA,261.896
BRA,DNK,261.728
AUS,CHE,260.995
TWN,PER,260.15
SAU,ZMB,260.06
ZAF,THA,259.675
KOR,MNG,259.666
FIN,CZE,258.45
CHL,ISR,258.194
DEU,ARM,258.079
SWE,ISL,258.058
VNM,PHL,257.526
FRA,CMR,257.2
SAU,JOR,257.181
HKG,PRT,256.132
VNM,CHN,255.877
OMN,GRC,255.211
CHN,BHS,254.845
HKG,IRL,254.804
RUS,FIN,254.081
MLT,BGD,253.753
MAR,IND,253.17
DNK,GRL,253.086
POL,ARM,253.064
GBR,LAO,252.59
HRV,HUN,251.826
RUS,ARM,251.527
ARG,NZL,251.043
TUR,GEO,250.908
IND,SDN,250.783
DEU,BFA,250.106
USA,DZA,249.09
ESP,IRQ,249.08
MLT,NLD,248.913
CHE,KHM,248.422
CHN,MDG,248.197
FRA,BLR,247.836
GRC,ALB,247.502
GUY,USA,247.455
GRC,SRB,246.394
GBR,MLT,245.543
HRV,PRT,245.284
DNK,ISL,244.193
BEL,BGR,243.797
CHL,ITA,243.0
SYC,LKA,242.839
GBR,GIB,242.786
SAU,CHE,242.612
USA,MAC,242.579
AUT,ARE,242.214
DEU,DJI,242.025
ARG,CZE,241.633
POL,LAO,241.21
ZAF,PHL,240.277
MAC,PRT,240.066
CHN,MUS,240.011
ESP,MKD,239.656
SAU,DEU,239.043
CZE,ZAF,238.868
CZE,MAR,238.826
DNK,GTM,238.81
GBR,BIH,238.514
ARG,TUN,237.378
CHE,BLR,236.506
MDA,TUR,236.477
BLR,TUR,236.23
GBR,KAZ,236.049
HUN,PER,235.467
SVN,JPN,235.462
SWE,THA,234.868
SGP,PRT,234.054
CZE,PER,233.82
MLT,SAU,233.402
UKR,CAN,233.396
GBR,HRV,233.191
MEX,HND,233.172
CAN,CYM,232.097
UKR,IND,231.631
COL,HND,231.364
IDN,NZL,231.14
SVK,IRN,230.801
SVK,ARG,230.784
KOR,GAB,230.65
MYS,CZE,230.365
DNK,LBN,230.196
FIN,IDN,229.774
LVA,THA,229.599
ZAF,CMR,229.452
BRA,VEN,229.346
LVA,PRT,228.547
BRA,JAM,228.539
MDG,SVN,228.418
ECU,COL,228.267
ISR,HKG,228.11
LVA,KOR,227.774
DNK,NER,227.751
IND,MAC,227.607
GBR,LBY,227.516
MDA,ESP,227.389
DNK,UKR,226.998
CAN,BRB,226.714
SVK,CHL,226.603
NLD,ALB,225.384
USA,UGA,224.216
VNM,FRA,224.005
CAN,PHL,223.881
AUS,POL,223.735
DEU,AFG,223.564
JPN,LTU,223.504
LTU,FRA,222.9
CHE,ISL,222.884
THA,OMN,222.81
HKG,EGY,222.785
ITA,LKA,222.684
CHL,BRA,222.427
SVK,ISR,220.892
GBR,ZMB,220.417
DNK,QAT,220.354
FRA,QAT,220.338
IRN,KOR,220.086
DEU,TGO,219.861
FRA,BIH,219.826
SVN,IDN,219.517
ZAF,KWT,219.497
ROU,HUN,219.237
CHN,SDN,218.796
NOR,POL,218.605
SGP,HUN,218.553
DEU,CIV,218.139
PRT,ROU,217.153
CHN,PNG,216.978
AUT,EST,216.623
LVA,EGY,215.385
TUR,CAN,214.792
BRA,PAN,214.721
SRB,ESP,214.649
SWE,GRC,214.096
HKG,MAC,213.525
PAK,TUN,213.317
DNK,ECU,213.204
THA,ISR,213.157
KEN,IND,212.494
BRA,CRI,212.454
FRA,BEN,212.444
JOR,GBR,212.383
USA,KEN,212.182
ESP,NPL,212.108
MYS,NZL,212.026
LVA,AUT,212.024
FRA,TGO,211.9
POL,SGP,211.836
HRV,LVA,211.751
EST,GBR,211.723
GBR,TUN,211.085
ISR,MAR,210.991
LTU,IND,210.632
SVK,CHN,210.43
COL,CRI,209.672
EST,TWN,209.579
ISR,LVA,208.979
ZAF,ITA,208.865
RUS,EGY,208.692
COL,BRA,208.539
CHN,MLI,208.174
HKG,SWE,207.838
EGY,BHR,207.182
IRL,CHL,207.136
GRC,CZE,207.127
COL,NLD,207.113
ZAF,ESP,207.085
THA,SAU,206.958
IDN,COL,206.783
VNM,MYS,206.744
MEX,PER,206.709
FRA,NER,206.6
ZAF,PAK,205.754
SVK,DNK,205.538
EGY,IRQ,205.163
DEU,PAN,203.154
QAT,FRA,203.141
ESP,OMN,202.604
SGP,ZAF,202.417
LVA,LTU,202.397
THA,UGA,202.352
BGR,IDN,201.927
TUR,ARG,201.243
CAN,ARM,200.732
SYC,USA,200.15
NGA,ISR,200.0
HKG,GRC,199.122
USA,HTI,198.489
ROU,GTM,198.275
CHE,LVA,197.807
GRC,GBR,197.806
URY,ESP,197.804
ECU,PER,197.75
SVK,COL,196.989
ARG,NOR,196.905
DNK,CRI,196.764
NLD,SEN,196.52
SGP,NPL,196.465
TUR,SRB,196.167
CZE,LBN,195.892
ZAF,POL,195.519
JPN,SLV,194.064
NLD,KAZ,193.818
TUR,LKA,193.681
ROU,GBR,193.189
LVA,VNM,193.158
TUR,MEX,192.565
ESP,NGA,192.504
DNK,VCT,192.408
TUR,GHA,192.318
THA,ARE,192.183
BEL,PRY,192.135
ESP,LKA,191.289
KAZ,KGZ,191.275
MNG,CZE,191.023
TUR,THA,190.967
CHL,ECU,190.869
EST,FIN,190.862
TUR,LVA,190.788
SLV,GTM,190.227
JPN,MAC,190.19
HRV,ROU,190.167
ARG,EGY,189.962
BGR,COL,189.539
JOR,TUN,189.305
HUN,CYP,188.425
CAN,SVN,188.291
BRA,EGY,188.281
DNK,EST,187.227
ZAF,MYS,186.473
CZE,GTM,186.283
TTO,NOR,186.159
IDN,MRT,185.982
IDN,QAT,185.897
DEU,GHA,185.844
URY,ECU,185.751
ZAF,TUR,185.557
NAM,AGO,184.785
TUR,PRT,184.687
DNK,BGR,184.511
JPN,PAN,183.956
FRA,CYP,183.862
EGY,LBN,183.55
NZL,ARG,183.089
SWE,SVK,183.075
COG,IDN,183.059
SVN,DZA,182.482
FRA,MUS,181.747
DNK,TCD,180.833
ALB,SRB,180.79
KEN,TZA,180.533
CAN,JOR,180.458
MLT,EGY,180.273
NOR,ESP,179.848
UKR,SGP,179.318
MYS,DZA,179.173
ESP,MMR,179.086
CZE,ISL,179.029
EGY,ESP,178.93
CHE,SEN,178.692
MYS,CRI,176.638
NZL,ISR,175.922
BGR,SGP,175.184
AUT,UKR,174.689
URY,CAN,174.504
USA,VUT,174.183
UKR,GEO,174.059
FIN,SVN,173.912
ARG,POL,173.66
ESP,KAZ,173.183
SVK,PAK,173.063
NLD,UGA,172.712
IRN,COL,172.5
CZE,KEN,172.269
NLD,VEN,172.069
DEU,HTI,172.05
HUN,KAZ,171.949
ITA,BHR,171.934
USA,SOM,171.828
CRI,PHL,171.566
POL,MLT,171.256
UKR,FRA,171.236
ROU,EGY,170.731
BGR,ARG,170.703
DNK,GUY,170.696
LVA,KWT,170.086
MYS,TUN,169.99
IND,COG,169.749
ISR,TUR,169.659
ITA,QAT,169.163
MYS,GRC,168.866
BEL,JOR,168.399
CZE,SWE,168.384
MLT,VNM,168.063
HKG,UGA,167.954
NLD,BLR,167.136
UKR,ISR,167.135
ABW,KWT,166.919
ESP,MDV,166.781
POL,UZB,166.024
IRL,MYS,165.796
EGY,BFA,165.595
THA,LAO,165.165
AUS,SVN,164.699
SAU,TUR,164.38
ROU,TUR,164.129
NZL,CHL,164.061
BEL,LBN,163.945
NOR,SGP,163.87
POL,MKD,163.846
PER,CHL,163.735
KGZ,GNB,163.733
HRV,POL,163.728
TWN,ECU,163.679
IND,TKM,163.641
NZL,MEX,163.584
BEL,ARM,163.568
IRN,FRA,163.064
SGP,URY,163.035
MEX,SVN,162.75
PAK,MEX,162.448
TWN,FIN,162.394
URY,DOM,162.032
ARE,ESP,161.995
LTU,HKG,161.757
GBR,MAC,161.519
CHL,CHN,160.835
USA,ATG,160.503
NZL,WSM,160.068
ZAF,IDN,160.006
IND,AZE,159.289
BIH,MNE,158.789
SGP,AUT,158.632
BEL,ECU,157.933
LTU,AUS,157.384
LVA,IDN,156.492
ZAF,UZB,156.4
SVN,MLT,156.296
JPN,LKA,156.18
ARE,AGO,156.154
MEX,CHE,155.594
DNK,KWT,155.553
ZAF,COD,155.46
EGY,IND,155.456
MLT,COL,155.301
FRA,KEN,155.181
SEN,IND,155.169
MEX,SAU,155.15
AUS,TZA,154.6
BRA,AUS,154.043
BRN,USA,153.921
CHE,ALB,153.878
ISR,NGA,153.868
AUS,KWT,153.841
ITA,MDA,152.599
DEU,COG,152.552
CHE,CIV,152.43
CHE,NPL,152.368
CHE,LUX,152.184
KOR,BRN,152.183
IDN,JOR,151.963
RUS,KGZ,151.944
USA,CUW,151.763
SLE,ESP,151.728
SRB,DZA,151.661
ROU,UKR,151.476
LVA,ISR,151.023
HUN,BGR,150.833
LTU,KWT,150.716
AUT,DNK,150.619
UKR,MDA,150.448
FRA,OMN,150.333
GBR,SLE,149.89
ZAF,CZE,149.542
POL,ARE,149.012
BRA,CZE,148.796
POL,DZA,148.22
IDN,BRN,148.027
GBR,GAB,147.995
TUN,DZA,147.955
DEU,YEM,147.683
LVA,BLR,147.642
SGP,COL,147.552
ROU,IDN,147.509
BRA,UKR,147.464
SWE,VNM,147.053
MYS,GHA,146.98
ARE,CAF,146.862
