# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = aerospace; HS6 codes (14): 841111,841112,841121,841122,841181,841182,841191,841199,880211,880212,880220,880230,880240,880260
exporter_iso3,importer_iso3,value_kusd
MYS,CHE,1691.812
UKR,SWE,1691.781
BRA,ECU,1688.727
ZMB,UGA,1682.722
CZE,NOR,1679.989
TUN,CZE,1678.103
AUS,CHL,1677.343
CHE,ECU,1675.906
SWE,OMN,1673.885
EST,USA,1673.632
NLD,SEN,1672.529
AUS,TZA,1670.459
FIN,IRL,1665.172
AUT,EGY,1659.395
FRA,KGZ,1657.953
IRL,LTU,1651.417
NLD,TUN,1650.852
TWN,POL,1649.855
IND,QAT,1643.294
IND,IRQ,1632.471
EGY,BEL,1632.11
ISL,USA,1623.78
KOR,CHE,1616.848
NLD,PRT,1616.832
ZAF,PHL,1615.087
MAR,MRT,1610.169
USA,CMR,1606.155
AZE,DEU,1600.5
CHE,UZB,1599.068
SMR,LUX,1597.952
IDN,BGD,1595.335
MYS,NOR,1594.029
AUS,AUT,1591.653
ARE,ITA,1583.411
CZE,BRA,1578.534
QAT,ITA,1578.45
GBR,LVA,1578.285
AUS,VNM,1578.014
ITA,BOL,1573.955
PHL,AUS,1573.111
THA,ARE,1565.931
AGO,CAN,1562.938
NOR,DNK,1562.678
JPN,NOR,1559.256
EGY,ARE,1550.351
HUN,CYP,1550.082
FRA,BGR,1549.489
BEL,LUX,1545.592
ISR,TWN,1544.834
BEL,ROU,1543.358
SWE,NLD,1540.164
AUT,HUN,1539.48
SVN,GBR,1533.846
AUS,ITA,1525.84
ITA,BHR,1524.925
ARE,CAN,1513.478
LTU,AUS,1512.707
KOR,HUN,1512.269
UZB,SAU,1512.24
IRL,SWE,1508.879
FRA,IRQ,1503.902
CHN,MLT,1503.275
DEU,BRN,1502.198
PAN,GUY,1500.0
ESP,UKR,1497.378
NLD,ZAF,1489.782
NLD,VGB,1488.273
USA,GNQ,1478.688
MYS,VNM,1475.776
ESP,PRT,1475.747
RUS,ARG,1472.394
KOR,ITA,1470.126
KOR,IND,1467.924
SWE,POL,1453.67
MYS,BEL,1448.904
DNK,ESP,1447.981
IRL,ARG,1447.753
MEX,BEL,1447.278
MYS,ITA,1440.564
JPN,SVK,1434.867
CZE,ARG,1427.912
SAU,GHA,1427.606
CYM,SGP,1426.092
USA,JAM,1420.92
ARE,AUS,1417.564
ISR,SWE,1416.633
UKR,PAK,1413.47
HRV,JPN,1406.29
SWE,KWT,1395.646
CZE,NZL,1395.346
ARE,ISR,1391.0
CZE,EGY,1386.01
LUX,GEO,1384.682
GBR,ARM,1378.196
MYS,TUR,1377.043
NOR,CHE,1376.698
MLT,NLD,1374.396
IRL,SRB,1374.09
UKR,AZE,1371.173
AUT,SVK,1369.482
SVK,ROU,1368.502
GBR,CIV,1366.427
MUS,IND,1365.085
USA,TLS,1361.167
GEO,CAN,1361.152
ITA,YEM,1355.469
SRB,AUS,1350.631
ZAF,ZMB,1350.507
CIV,HRV,1347.468
CAN,SVK,1346.665
JOR,GBR,1344.284
MAR,CHN,1342.7
VNM,IDN,1340.291
ARE,KAZ,1339.499
LVA,ROU,1338.96
HKG,CHE,1336.255
TWN,SAU,1335.497
GRC,AGO,1333.64
USA,MOZ,1332.442
AUT,HKG,1328.012
CHE,MAR,1322.487
SWE,DZA,1321.298
TUN,LBY,1316.709
NLD,PYF,1316.187
CAN,NAM,1312.112
ARE,BRN,1308.403
KHM,CHN,1300.0
THA,ITA,1298.705
MEX,IDN,1297.619
FIN,NOR,1297.407
CHN,IRN,1293.607
AGO,ITA,1291.519
NZL,SGP,1289.309
VNM,ITA,1288.958
THA,TTO,1287.253
ESP,AUS,1283.603
THA,MEX,1282.059
FIN,NLD,1274.377
CZE,COG,1273.274
TWN,SWE,1259.979
MLT,SAU,1250.18
ESP,IRQ,1248.289
FRA,SEN,1247.832
NLD,JAM,1247.763
USA,UKR,1244.195
ZAF,SWZ,1235.892
KAZ,RUS,1234.605
COL,CAN,1228.0
MAR,BRA,1227.855
HRV,ARM,1226.788
CZE,NPL,1225.653
AUT,BGR,1217.091
ITA,CMR,1209.82
BRA,ARG,1209.068
SVK,CZE,1208.678
BRN,SGP,1208.32
KOR,HRV,1205.047
FRA,ECU,1203.543
UGA,USA,1201.679
EST,GBR,1200.957
BRA,ARE,1200.0
NLD,TWN,1199.194
AUS,TLS,1197.74
DNK,ZMB,1192.461
RUS,EGY,1190.655
AUS,GRC,1188.498
BEL,NLD,1188.112
NZL,GBR,1185.743
ESP,HUN,1182.278
CHL,GBR,1180.998
JPN,PAK,1174.263
NOR,FIN,1160.607
KEN,AUS,1159.755
SUR,CAN,1159.194
CAN,FJI,1152.856
AUT,KGZ,1150.404
FIN,BHR,1149.735
FRA,EST,1149.644
SAU,DZA,1148.734
CAN,VEN,1145.991
SVK,CHN,1142.656
SRB,AUT,1141.729
KOR,CZE,1140.325
EST,VNM,1140.319
FIN,ESP,1137.488
NLD,LTU,1133.757
MEX,QAT,1133.362
SVN,SRB,1128.008
CZE,SAU,1126.601
CZE,MOZ,1121.39
HRV,IRQ,1120.256
BFA,MLI,1117.424
DZA,TUR,1106.533
HUN,FIN,1105.581
KHM,MYS,1105.272
UZB,ARE,1101.3
PER,ISR,1100.0
ISL,CAN,1098.899
HKG,LKA,1095.886
AUT,FIN,1094.135
ROU,CHN,1092.816
SUR,USA,1090.806
NZL,IND,1090.267
CHE,ARG,1085.603
MUS,ZAF,1084.801
SAU,TUN,1083.016
ISR,IND,1082.347
SGP,BHS,1081.387
RUS,TUR,1081.291
IND,THA,1080.558
SVN,LTU,1079.54
ESP,DOM,1077.464
AUS,PHL,1075.649
MEX,IND,1075.487
IDN,CHL,1073.766
TZA,LTU,1072.702
GBR,BRN,1072.297
RUS,NOR,1071.994
KAZ,THA,1071.769
CHE,CIV,1068.044
BRA,PER,1067.171
DEU,CUB,1065.337
IDN,SMR,1064.679
LTU,NLD,1063.851
CHE,ALB,1061.59
POL,AZE,1055.569
SGP,NGA,1054.112
MAR,ESP,1053.414
DOM,ZAF,1050.0
CHN,BGD,1049.93
HRV,FRA,1048.514
SAU,IDN,1044.855
ZAF,SUR,1044.498
QAT,CHE,1043.658
CHE,KEN,1039.102
CHL,CAN,1036.983
NOR,PNG,1036.309
CZE,COM,1035.995
ARE,NGA,1034.391
AUT,ISR,1032.716
NLD,CIV,1030.787
MYS,UZB,1030.394
CHN,BHR,1030.021
NCL,AUS,1028.574
CHE,TTO,1027.128
UKR,MDA,1025.632
FRA,BTN,1018.022
EGY,USA,1015.451
IND,SRB,1012.45
THA,BRA,1009.557
NZL,ZAF,1003.043
TZA,USA,1001.331
PRT,MYS,1000.811
UZB,DEU,1000.64
BRA,VEN,1000.0
LBN,FRA,1000.0
ECU,PAN,999.0
SGP,HRV,996.436
NLD,LUX,991.531
AUS,LUX,989.865
HRV,CAN,988.659
SVK,KOR,988.025
ZAF,DZA,987.822
UKR,CHL,978.153
ZAF,PNG,975.955
ESP,SWE,975.54
POL,MAC,973.339
NZL,NLD,973.151
CHE,IRN,972.81
MEX,COL,972.011
CZE,TKM,971.46
DEU,GIN,971.418
SVK,POL,962.413
UKR,ARE,959.72
SYC,DEU,957.329
THA,COL,957.092
NLD,TUR,956.893
CHN,FIN,956.796
MYS,NZL,955.644
TUR,NOR,954.78
CAN,DZA,954.226
BHR,VNM,952.857
UZB,HUN,951.65
THA,JOR,951.186
GRC,DEU,951.131
SGP,SWE,948.88
SGP,MDV,948.407
RUS,MAR,945.691
POL,ETH,945.011
JOR,UKR,941.374
TUN,GBR,933.685
CZE,FIN,930.868
SLV,SGP,929.684
USA,HND,928.253
BGR,POL,926.552
DEU,SUR,924.75
ZWE,BWA,923.805
GBR,MDV,922.679
TUR,AUT,920.617
LTU,TUR,920.142
CHE,SEN,919.193
CZE,UGA,917.254
CZE,JPN,915.387
CIV,SAU,914.156
SGP,NIC,911.973
MEX,NOR,911.152
SVN,PRT,911.053
NOR,ESP,909.747
RUS,KGZ,903.71
TUR,MLT,901.298
CAN,CRI,900.291
ISL,FRA,899.788
DEU,SVK,899.342
BEL,KOR,899.143
ISR,NOR,898.858
POL,BGR,896.405
SWE,MLT,896.038
GRC,CHN,895.315
HUN,BRA,895.234
DNK,ITA,894.772
MYS,KEN,893.839
ZAF,MDV,891.416
STP,SGP,888.491
IDN,DEU,876.394
AGO,DEU,876.183
BEL,CHL,876.141
MEX,BHR,869.859
AUT,IDN,868.807
TUN,CAN,866.099
SWE,NZL,862.833
HRV,HUN,860.377
DNK,IND,857.833
DNK,MYS,857.285
SWE,FIN,854.186
ARE,SYC,852.452
ZAF,TUR,851.086
POL,LTU,849.547
IDN,MAR,848.495
SVK,AUT,847.578
ROU,SWE,846.918
BGR,FRA,843.673
TWN,HUN,841.704
UKR,UGA,839.791
ISL,AUT,839.456
TUN,DEU,834.482
ZAF,FRA,834.359
CAN,MDG,829.455
MLT,CAN,829.157
AUS,MLT,827.854
CAN,KWT,827.778
ITA,TKM,827.541
CHE,PER,827.393
BEL,TUN,826.168
IRL,PRT,825.324
NZL,VEN,825.291
POL,KGZ,824.477
FRA,MRT,824.124
SWE,IND,818.395
GBR,SYC,815.542
CHE,GUY,815.158
CHE,TUN,813.273
DNK,JPN,812.425
FIN,PAK,810.908
MYS,FIN,809.696
TUR,FIN,808.801
NLD,DNK,808.316
MEX,KWT,807.767
SLV,NOR,807.263
TUR,LBY,807.232
SGP,MLT,805.993
KWT,CZE,801.886
BGR,ZAF,800.862
ETH,FRA,796.815
CUW,USA,794.092
FRA,UKR,793.722
DNK,CAN,793.684
MEX,ISR,793.0
ITA,LBN,792.788
AGO,FRA,792.259
CAN,ISL,791.302
SWE,AUT,790.842
AUS,HUN,789.516
SVN,TUR,787.64
USA,MRT,785.215
BGR,USA,783.09
KGZ,KEN,781.665
SGP,BWA,780.456
AUT,THA,775.196
CAN,SYC,774.242
KOR,SAU,772.503
ISL,IND,770.969
BHR,HRV,766.039
CHN,KHM,763.815
HKG,NZL,763.779
MEX,FIN,763.409
MYS,ESP,763.36
CAN,SOM,761.85
BEL,MYS,760.979
MAR,SGP,760.476
THA,AGO,754.759
LTU,FRA,750.041
KAZ,NOR,750.0
TZA,ZAF,749.095
NER,USA,747.903
KOR,ARE,746.074
SGP,MAR,740.983
CAN,RWA,739.521
THA,AUS,739.208
ARE,GEO,738.7
POL,ARG,738.485
AUT,GRC,737.2
SAU,CAN,735.709
GRC,MNE,734.837
THA,IRL,733.018
MLT,MAR,728.692
SVK,CHE,726.303
AUS,MDV,725.015
DEU,NER,724.375
TUR,IRL,724.275
KGZ,UZB,724.04
EST,CAN,723.775
IDN,SAU,723.272
ISR,GEO,721.065
ZAF,GHA,715.516
IRL,NGA,714.63
DNK,QAT,713.008
IDN,SWE,709.791
IDN,CIV,708.546
ISR,AUT,707.238
LVA,USA,706.897
GBR,LKA,704.925
SLE,POL,703.325
IND,ZWE,701.974
DOM,AUS,700.0
RUS,COL,700.0
SYC,ETH,696.82
PAK,ITA,695.248
ISR,TGO,694.0
UKR,KOR,693.0
NLD,GTM,685.803
DZA,AUS,684.368
RUS,FRA,684.125
ITA,LKA,682.975
AUT,UKR,681.428
FIN,ITA,681.11
POL,KEN,680.052
CZE,DZA,677.14
DNK,NLD,676.681
GRC,SGP,671.88
SVK,NZL,669.164
SWE,BWA,668.74
ISL,CHE,667.974
CZE,COL,667.943
NZL,NAM,666.375
ZAF,ARE,664.12
CYM,JPN,661.666
ZAF,SAU,659.095
CHE,PRT,655.227
GRC,TUR,654.753
NOR,ARE,651.391
SGP,LAO,649.784
DEU,PER,645.324
DEU,CRI,645.065
MLT,POL,643.381
PAK,BEL,637.253
SWE,GUM,636.566
IND,MEX,634.656
GEO,CZE,633.959
DEU,UGA,633.933
ITA,TCD,631.3
ZAF,POL,629.792
CHE,NIC,629.769
LTU,UZB,627.335
BGR,DEU,625.618
HRV,CZE,623.589
IRL,SAU,623.325
ARE,SGP,623.121
USA,BFA,622.915
DNK,GRC,622.67
CIV,DEU,620.79
CZE,COD,619.787
ESP,PAK,618.694
MEX,DOM,618.19
ZAF,CHN,613.773
DEU,SEN,610.778
NLD,MOZ,610.682
SLB,AUS,609.084
MYS,QAT,608.589
BRA,URY,608.018
CZE,SRB,607.453
BRA,KOR,606.656
DEU,TZA,603.83
AGO,ZAF,603.166
TUR,COG,600.121
GHA,ZAF,599.564
SGP,SEN,599.304
HKG,MYS,598.789
QAT,AUS,597.565
NLD,HRV,597.351
ZAF,NER,597.052
NZL,PER,595.701
SGP,KHM,595.19
PHL,MHL,593.983
ITA,PRT,592.87
SVK,HUN,592.597
IRQ,CHN,591.253
EGY,TUR,591.229
NOR,SVN,590.345
ZAF,COG,589.597
NLD,BEL,588.752
TUR,TUN,587.081
NGA,ITA,587.057
ISL,DEU,585.129
KEN,ZAF,584.856
PHL,MEX,583.5
CHE,CYP,583.191
AUT,RWA,580.803
BRA,NOR,579.227
FRA,SYC,579.135
CAN,PRY,577.552
CZE,KOR,577.167
MEX,PAK,576.961
SWE,JOR,576.477
GBR,COK,575.954
CZE,BRN,574.152
IND,GRC,572.208
BHR,CHE,568.737
CAN,CUW,567.901
POL,SVK,567.865
CAN,MNG,567.425
SWE,COL,566.131
CAN,PER,566.074
NIC,TUR,565.0
USA,BGD,564.69
POL,IRL,563.822
IDN,JPN,563.187
MYS,SWE,562.666
CHN,PER,561.098
ZAF,ITA,560.305
CZE,ECU,559.958
CAN,BFA,558.984
IDN,KOR,558.951
ISL,TUR,557.712
MOZ,DEU,556.239
AUT,HRV,556.121
SRB,IRL,555.873
CHL,ARG,552.844
BHS,USA,552.486
PHL,FSM,552.339
VNM,THA,552.122
GAB,FRA,551.812
HRV,BHR,550.553
UZB,NLD,549.948
HRV,ARE,546.567
SGP,PAN,545.816
LVA,DEU,541.812
ISR,UGA,539.0
DNK,BEL,538.914
FRA,MNE,537.029
USA,TGO,531.655
AUT,LVA,530.453
ARE,THA,530.355
POL,GRC,528.324
CHN,PRY,527.829
AZE,THA,527.398
DNK,CHL,527.048
CZE,LTU,525.673
HUN,KEN,525.651
LVA,GEO,524.972
DNK,FRA,524.576
HRV,TTO,524.266
URY,SGP,522.595
MLT,LVA,522.31
TUR,CYP,518.99
ISR,GRC,518.0
IND,ZAF,516.053
NOR,LUX,515.357
ARE,IDN,514.286
TWN,AUS,513.561
IND,NPL,512.941
AUS,NCL,512.454
GBR,BOL,511.619
FRA,MUS,511.046
DNK,KEN,510.775
ISR,HUN,509.885
TGO,USA,509.21
SGP,HUN,508.592
NLD,BGR,508.505
COL,BRA,505.0
SRB,FRA,504.647
BHR,QAT,502.329
FRA,BWA,502.2
CAN,DOM,501.26
RUS,CAN,501.016
BTN,SGP,500.862
CAN,PAN,500.485
BEL,IRN,500.119
MRT,USA,500.065
NOR,CHN,499.611
MLT,ZAF,499.068
KOR,IDN,498.861
BGR,ESP,497.343
COL,MEX,497.096
KEN,NLD,494.422
MLT,CHN,494.257
RUS,TWN,493.947
SGP,SRB,493.726
ESP,PHL,491.832
GBR,NAM,490.079
SGP,ROU,490.075
CHE,CMR,487.811
CAN,NIC,487.289
AUT,IRN,485.631
SEN,FRA,482.656
VEN,USA,482.376
SVN,LBY,482.368
KEN,BDI,481.9
SVN,HUN,481.871
CZE,KGZ,480.393
BRN,CHN,479.693
PRT,CHE,477.773
CHN,URY,477.723
ITA,SVK,476.261
CHE,ABW,476.138
THA,SRB,475.502
LTU,LVA,474.688
NLD,SRB,474.602
LUX,BEL,473.392
POL,IRQ,473.225
EGY,ITA,472.697
IRL,LUX,470.275
AUS,TWN,465.041
MEX,KAZ,464.194
HKG,BHR,462.324
SSD,UKR,461.104
DEU,YEM,460.597
SWE,HRV,459.138
DNK,NPL,457.773
IDN,BEL,457.43
KHM,CAN,457.373
HUN,CIV,456.85
TUR,ZAF,455.556
MYS,IRL,454.196
ITA,MAR,453.615
SVK,NOR,452.423
EST,NLD,449.977
HRV,ROU,449.538
LBY,CHE,449.413
KOR,QAT,448.341
DNK,TUN,448.233
MNE,SRB,446.455
NGA,ISR,446.0
CZE,PRY,442.748
HRV,SRB,442.748
BRA,ISL,441.998
ISR,CZE,441.766
MLT,ESP,441.042
KHM,SGP,439.889
CAN,HND,439.228
ISR,CIV,438.85
DEU,NIC,437.308
MEX,UKR,436.491
UKR,PER,436.0
BRA,QAT,435.655
SAU,MEX,435.611
IDN,BRA,435.299
SVK,MYS,435.059
MLT,IND,432.351
MLT,ITA,432.329
ROU,NOR,429.909
GBR,SVK,429.561
DZA,CHN,427.978
SGP,LTU,426.507
EGY,NLD,425.095
NAM,USA,425.09
GBR,GAB,423.233
COD,UKR,422.239
MYS,JPN,421.9
DNK,CZE,421.6
MLT,CZE,421.26
CIV,IDN,421.177
GHA,GBR,421.006
CZE,ETH,420.374
OMN,CHE,419.034
SVN,ROU,418.106
NOR,AUT,416.855
LVA,EST,416.327
BRA,MAR,415.583
CHE,GHA,415.378
NLD,CYP,413.072
MAR,SVK,412.736
AUS,GUM,412.015
PLW,USA,411.448
AUS,ESP,410.673
SGP,LVA,410.622
USA,SUR,410.0
QAT,NLD,409.865
HUN,CZE,408.567
EST,CHN,408.546
USA,GRL,407.9
HUN,SVN,407.667
USA,COG,407.624
CHE,LKA,407.506
CYM,FRA,405.223
BEL,TWN,404.479
NOR,SAU,402.965
SVN,FRA,402.946
IRL,CZE,402.091
ISL,DNK,400.32
ISR,SEN,400.0
FLK,FIN,399.392
GTM,KEN,395.203
TKM,ITA,394.705
TJK,ZAF,393.387
CYP,ROU,392.892
FIN,DEU,392.758
ARE,TUN,391.654
CAN,CUB,391.162
CHN,MMR,391.106
FRA,AGO,390.479
OMN,USA,388.554
HRV,OMN,386.076
MEX,AZE,385.449
NLD,TKM,382.036
TWN,CZE,381.929
SVK,LUX,381.701
UKR,FRA,381.02
POL,PRY,380.562
IRL,GRC,380.224
NOR,IRQ,379.338
IRL,BGR,378.124
HRV,KAZ,376.927
SRB,SVN,375.496
SWE,KAZ,374.175
CHN,GTM,373.77
MYS,LKA,372.669
CHE,MUS,371.233
RUS,SAU,365.979
BIH,POL,363.995
ARE,FIN,363.116
HUN,NOR,363.05
AUS,VUT,362.951
MLI,ZAF,362.9
CZE,PRT,362.766
DEU,MDG,362.133
CRI,CHN,361.533
IRL,ISL,360.05
DEU,ARM,358.425
SVN,MNE,357.467
CZE,CRI,356.706
ISR,FIN,355.0
IND,GHA,354.853
BRA,CZE,353.462
POL,YEM,353.238
CHN,BIH,352.575
BFA,CIV,351.591
ESP,GRC,351.517
KOR,AUS,349.258
BGR,UKR,348.804
TUR,THA,348.622
SAU,SWE,348.385
CMR,GBR,347.2
MDA,HUN,345.69
TUN,CHE,344.342
ESP,CRI,343.413
PHL,QAT,342.622
CHE,AGO,341.42
CZE,IRQ,341.07
SOM,POL,339.955
CAN,CIV,339.469
KAZ,ARE,336.17
KOR,MEX,335.855
ZAF,ARG,334.549
HUN,ISR,334.163
TTO,THA,333.551
SVK,UGA,333.493
HUN,SVK,333.309
LTU,SGP,332.831
LCA,USA,332.779
DEU,LVA,331.436
THA,VNM,331.298
SVK,MEX,331.156
NLD,MLT,330.146
LVA,JPN,328.4
DEU,SLV,328.343
ISR,PER,328.0
ESP,UZB,327.862
CAN,BHR,327.344
USA,FJI,327.288
GBR,BFA,327.089
POL,DNK,326.599
MLT,BGR,323.775
USA,BMU,323.147
VNM,ROU,322.747
TUR,SAU,322.569
SEN,MLT,321.86
SAU,BRA,320.756
IDN,MEX,320.743
USA,MAC,320.284
IDN,GRC,319.771
BGR,GBR,319.707
ITA,SYR,318.549
GBR,BWA,317.075
POL,FIN,316.276
MAR,CAN,315.053
BEL,SVK,313.485
CHE,ISL,312.649
MAR,ARE,311.405
EGY,HKG,310.832
AUS,DNK,310.14
NLD,MAC,309.814
DNK,OMN,309.623
TWN,NOR,308.913
GEO,PER,308.137
LTU,CHE,307.981
ROU,THA,306.528
IRN,DEU,306.426
CZE,BHR,305.624
ESP,TUN,305.267
NOR,JOR,305.142
NZL,MNG,304.193
VNM,EGY,304.11
IRL,BFA,304.028
SWE,LUX,303.474
KGZ,GBR,301.843
TUR,MDV,301.34
ISR,IDN,301.0
QAT,SWE,300.162
HRV,BIH,300.147
LTU,CHN,300.015
IDN,VNM,300.0
IDN,IND,299.207
KGZ,EGY,299.0
SAU,GRC,298.737
STP,CHE,296.346
PER,ITA,296.152
NLD,SWZ,296.118
LVA,NLD,295.985
SVN,GRC,295.954
CZE,KAZ,294.961
CHE,BGR,294.193
ROU,ARE,294.13
CZE,HKG,293.79
TUR,LBR,293.724
FRA,IRN,293.674
IND,KAZ,293.324
IND,SWE,293.231
PRT,NLD,292.672
ITA,CIV,291.142
UZB,ITA,291.076
SVN,CAN,290.587
EST,HKG,290.518
IND,BOL,290.473
ISR,SRB,287.399
ISR,MMR,287.0
VNM,CIV,286.296
NLD,PCN,286.292
MLT,TUR,285.831
DEU,BGR,284.475
MEX,HUN,283.614
KEN,FRA,283.326
SAU,PAK,282.133
SWE,DNK,281.397
NAM,ZAF,280.83
TUN,ROU,280.826
DNK,KOR,280.142
BRN,DEU,278.571
NLD,EST,278.476
CZE,PAK,278.455
NOR,KEN,278.085
THA,GRC,277.732
THA,KGZ,277.614
RUS,HKG,276.723
MAR,POL,275.771
ISR,URY,275.0
CZE,ARM,273.916
IND,SEN,273.08
KOR,KWT,272.914
DEU,BFA,272.45
THA,OMN,270.714
HUN,MWI,270.475
NOR,ZAF,269.379
ESP,NGA,269.095
BHR,RUS,269.004
ROU,BGR,268.476
CHN,LBR,267.197
IND,CYP,265.913
GBR,MUS,265.746
CHE,HND,264.536
JPN,PHL,264.336
CHL,FRA,263.131
THA,ESP,262.385
FRA,NCL,262.043
CMR,CHE,261.123
NLD,GUY,260.72
LUX,NLD,259.704
CZE,SVN,258.684
DNK,AUS,256.101
NLD,MMR,256.077
TUR,BFA,256.067
MHL,PHL,255.591
FJI,CAN,255.081
CHN,MHL,255.056
DEU,PAN,254.093
SWZ,SAU,254.09
RUS,CHE,253.456
SVN,URY,253.306
ZAF,IND,252.338
MYS,LTU,252.277
NOR,JPN,252.18
CZE,PHL,251.12
IRL,EST,250.808
MLT,FIN,250.478
DNK,SAU,250.083
MLT,SGP,249.857
ITA,MLT,249.287
SRB,ZAF,248.681
NGA,CHE,248.512
DEU,CYM,248.396
ARE,BEL,248.152
MLI,UKR,247.562
IRQ,SWE,247.264
DNK,BHS,246.769
GBR,UKR,245.938
ZAF,MDG,245.713
USA,MUS,245.451
SVK,UZB,245.02
SVN,HRV,243.753
JPN,DOM,243.589
TUR,NZL,242.401
ITA,FIN,242.194
GBR,SVN,240.949
HRV,TZA,240.766
DEU,COG,240.008
ARE,KWT,239.395
NAM,AGO,238.339
SVN,AUS,238.085
BIH,USA,238.049
THA,HUN,237.9
ISL,SWE,237.729
TUR,BGR,237.279
BEL,NGA,237.139
BHR,ITA,236.808
DEU,AGO,236.41
SLV,DEU,235.644
SRB,SGP,235.565
AUS,SLB,235.409
CHN,CHL,235.29
MEX,BRN,235.025
ITA,BIH,234.185
UGA,ISR,233.0
SWZ,GBR,232.467
UGA,CZE,231.546
SVK,ZAF,231.196
POL,GEO,230.889
MYS,BRN,229.956
KGZ,RUS,229.874
FRA,MKD,229.694
LTU,IRL,229.482
ZAF,CAF,227.602
IND,DOM,226.978
GBR,GEO,225.603
SVK,PRT,225.248
ZAF,SEN,225.059
BRA,PRY,224.7
FRA,AZE,224.521
ARE,BHR,223.454
LTU,CZE,223.279
KAZ,CZE,222.968
EST,JPN,222.85
PYF,USA,222.349
TUR,BHR,222.095
IRL,POL,221.375
MLT,JOR,221.124
CYP,UKR,220.883
ABW,SAU,220.315
KAZ,AUS,220.0
USA,MDA,219.799
FRA,TZA,219.645
CAN,BDI,219.57
NIC,CAN,219.562
THA,KEN,218.495
ITA,CRI,218.375
THA,POL,217.757
SVK,SGP,217.213
CHE,SVK,216.3
FIN,KWT,215.364
SVN,KOR,214.263
ITA,GAB,214.212
BRN,USA,213.275
STP,NZL,213.178
SVK,SVN,212.823
ARG,SGP,212.653
SRB,BIH,212.633
AUS,CHN,211.855
MAR,DEU,211.575
AUS,HRV,211.427
GBR,LBN,211.366
POL,LVA,211.322
ZAF,BEN,210.025
PAK,CAN,209.455
ZAF,CZE,209.425
ZAF,LTU,209.143
MAR,TUR,208.928
MAR,MYS,208.101
SVN,EST,207.857
PHL,MYS,207.852
DEU,GRL,207.512
JPN,ROU,207.406
BEL,HND,206.735
IDN,ITA,206.402
TWN,QAT,203.998
ESP,HRV,203.713
NLD,RWA,203.342
HKG,GHA,202.9
DEU,BHS,202.562
GBR,SLV,201.424
ARG,DEU,200.942
PHL,DNK,200.499
URY,PRY,200.363
TUN,ESP,200.199
ESP,THA,200.104
IND,ARG,199.445
NLD,AZE,199.425
DNK,IRL,199.181
USA,SYC,199.179
SAU,MLT,199.05
MKD,SRB,197.393
UKR,AUS,197.141
KWT,SGP,197.017
UKR,BGR,196.509
SWE,PHL,195.8
OMN,SWE,195.124
SVN,NLD,194.844
ISL,LUX,194.828
GBR,ZMB,194.742
NPL,CZE,194.724
GNQ,USA,193.642
EST,NZL,193.393
SAU,TCD,193.194
FJI,VUT,193.19
CHE,SLV,192.371
DNK,TWN,192.337
FRA,DJI,191.484
HKG,AUT,189.982
IRL,SWZ,188.225
NLD,LKA,187.379
CHN,UKR,187.141
NZL,JPN,186.528
MAC,CAN,186.3
EST,ZAF,186.145
LVA,POL,186.115
UKR,ESP,185.177
CHN,HND,185.139
IND,AZE,183.889
CZE,IRL,183.744
DEU,GTM,183.414
USA,PYF,183.076
ITA,ARM,182.976
CHE,JAM,182.544
ITA,MRT,182.486
SVN,THA,180.812
PRT,SRB,180.15
TUN,NLD,180.018
USA,CYM,179.743
CHE,TZA,179.277
NLD,FJI,178.076
CZE,QAT,176.969
PHL,ARE,176.136
LTU,GRC,174.967
THA,KWT,174.42
TWN,FIN,173.351
FRA,MDG,173.122
LVA,ESP,172.667
CZE,GTM,172.559
IRL,CHL,172.098
ITA,LTU,171.97
PRT,ISR,171.0
PHL,BRA,170.963
SVN,TWN,170.66
UKR,PAN,170.0
IND,TUN,169.707
HKG,JOR,169.413
FRA,TKM,169.295
NZL,DEU,169.073
ESP,SRB,168.677
MYS,CZE,167.785
SWE,BMU,167.682
UGA,UKR,166.777
CHE,YEM,166.731
BRN,MYS,166.698
ZAF,PAK,166.162
UKR,EGY,166.082
LVA,TUR,165.564
DEU,LKA,165.415
BHR,JPN,165.046
TUN,THA,164.891
IRL,TZA,164.808
CZE,IRN,164.775
FRA,BHS,163.525
CHN,EGY,163.399
VEN,GBR,162.937
ESP,IDN,162.806
IRL,PHL,162.068
ROU,CZE,161.675
PHL,ESP,161.41
ROU,TWN,160.994
ARG,BRA,160.956
SWE,LTU,160.395
ROU,TUR,160.377
KGZ,LTU,160.0
LUX,SVK,159.108
KOR,CHL,158.594
CZE,MUS,157.752
NGA,GBR,157.586
ZMB,ZAF,157.545
DEU,NAM,157.523
IRL,BHR,157.521
UKR,LVA,156.95
POL,IDN,156.922
ZAF,NZL,156.895
ESP,CIV,155.412
SVN,SGP,155.208
AGO,IND,154.552
NER,DEU,154.49
CZE,GUY,153.331
