# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = batteries; HS6 codes (10): 282520,283691,850710,850720,850730,850740,850750,850760,850780,850790
exporter_iso3,importer_iso3,value_kusd
FRA,COL,1001.334
BLR,KAZ,1000.961
THA,LBN,1000.837
HUN,IRL,1000.567
CZE,MNE,1000.061
USA,BMU,999.47
TUR,CHN,995.797
ARE,NZL,995.109
TUR,NIC,995.075
GRC,LTU,994.829
SVK,GBR,992.76
USA,VGB,992.323
GRC,SGP,992.141
GRC,IRL,991.563
ARG,DEU,991.148
CZE,SGP,991.138
AUS,IDN,989.136
KOR,BLZ,988.392
TWN,DNK,988.25
JPN,COL,988.242
GBR,LBY,987.386
NZL,AUS,986.244
KOR,BHR,984.498
BLR,GEO,983.84
VNM,MAR,983.385
AUT,MYS,983.075
POL,PER,981.752
ITA,IRQ,980.843
PRT,CHN,980.145
ISR,CHN,979.033
THA,KWT,977.816
IDN,IRL,977.743
KOR,BHS,975.691
SVK,ITA,973.351
BEL,FIN,972.896
ITA,AZE,972.714
IND,CHL,972.645
KOR,MLT,970.71
KOR,ARG,967.983
FIN,THA,967.705
SWE,THA,964.19
KOR,ECU,962.589
ESP,DNK,961.914
USA,MAR,961.144
HKG,PRY,961.114
SWE,TUN,959.973
SGP,AUT,959.935
SWE,BGD,956.979
NLD,BGR,956.394
TUR,CAN,956.305
GRC,JOR,954.62
PRT,BIH,954.005
KAZ,ARM,951.839
THA,BRN,948.059
HUN,LUX,947.737
POL,ISL,946.661
FRA,TWN,944.787
VNM,BHR,943.922
ZAF,MUS,943.195
ESP,DZA,941.259
ZAF,AUS,940.894
CHN,LSO,938.203
PHL,ARG,938.191
USA,ATG,937.904
IND,AGO,937.305
ITA,ECU,936.392
SGP,CZE,935.054
ZAF,UGA,930.028
JPN,FJI,927.345
KOR,FJI,927.264
DEU,PHL,922.227
IDN,BRN,920.376
FRA,AGO,918.101
NZL,USA,916.978
POL,LUX,916.926
SGP,BGR,916.443
IRL,DEU,916.296
PRT,EGY,915.083
SVN,SWE,914.573
CAN,HUN,913.917
BRA,FRA,913.683
IDN,CAN,910.856
HKG,THA,910.052
DNK,CAN,909.72
UKR,NZL,908.88
FIN,CRI,908.095
GRC,HRV,907.952
IND,EGY,907.337
MYS,SEN,904.953
CZE,CYP,904.841
AUT,MEX,904.753
GBR,SVN,903.181
ITA,PHL,901.811
USA,MDV,899.982
UGA,TZA,896.782
TUR,SDN,895.514
DEU,JOR,893.919
ESP,CYP,892.373
SVK,BEL,889.679
MEX,CZE,889.409
PHL,SRB,888.182
VNM,HND,887.966
ARE,NER,886.79
FJI,WSM,885.549
POL,QAT,885.024
FRA,LTU,883.567
ESP,SVN,881.42
USA,KNA,880.797
ZAF,HKG,879.449
CHE,CZE,874.408
IRL,BEL,873.179
BGR,EST,872.863
ESP,IRQ,872.418
TWN,NZL,872.063
PHL,MDV,867.79
GRC,PAN,867.655
MEX,BHR,867.448
BIH,MNE,860.583
ZAF,SWE,859.981
CHL,THA,858.499
POL,GEO,857.895
NOR,ISL,856.982
GBR,SRB,856.577
CHN,MLT,856.441
ESP,ECU,856.402
CHE,ZAF,854.971
IDN,NZL,852.239
JPN,BGD,851.702
CHE,VNM,851.158
SVN,ARG,850.18
CAN,TWN,849.614
DNK,AUS,848.463
DEU,BGD,847.519
NOR,CHE,847.313
LVA,FIN,845.312
FRA,BLM,844.867
MEX,THA,840.168
TUR,SUR,836.361
KOR,LAO,836.117
TUR,TZA,835.049
SVN,IRQ,831.469
THA,CAN,830.677
POL,ARG,828.981
HKG,ECU,825.864
USA,OMN,822.338
TWN,PER,820.018
EST,ROU,819.803
IND,MOZ,816.363
BGR,KAZ,816.095
SAU,DEU,814.754
IRL,GRC,812.103
AUS,SGP,811.411
AUT,KAZ,809.85
ESP,SGP,808.699
MYS,MRT,807.395
QAT,SAU,806.516
CHL,COL,804.594
CHE,ARE,804.067
GBR,THA,803.025
MEX,AUT,802.785
DEU,PAN,800.856
MYS,GMB,800.844
NLD,CAN,799.64
MKD,NLD,797.722
POL,MDA,797.129
BGR,QAT,795.356
ARG,THA,792.801
TUR,YEM,792.788
MYS,EGY,791.179
THA,LKA,790.328
CHE,TUR,789.676
NLD,MLT,789.362
USA,AIA,789.153
IDN,KEN,788.472
MYS,SVK,787.614
SGP,MMR,786.33
ITA,CUB,784.663
BWA,ZAF,783.274
AUT,KOR,783.208
ESP,LVA,782.988
DNK,GRL,782.834
PRT,SVN,781.974
IND,MLI,780.96
ARE,DOM,780.068
BWA,MWI,779.126
NOR,BRA,777.165
ROU,IRL,776.546
IDN,GTM,776.384
TUR,AUT,775.976
GBR,EST,775.825
EST,FIN,773.386
USA,PRY,773.259
SGP,BRN,772.785
BEL,IND,770.218
CHN,KIR,769.662
ITA,EST,769.577
SWE,PER,768.332
CHL,ESP,767.099
SRB,AZE,767.038
FIN,ITA,766.696
PHL,ESP,766.517
THA,MAR,765.851
SVK,HRV,763.047
HKG,EGY,762.697
KOR,CIV,762.343
BGD,SGP,761.735
GTM,HND,760.348
DNK,IND,759.901
TUR,PAN,759.403
MLT,ITA,758.754
CAN,DOM,757.769
SWE,MAR,757.732
NOR,ITA,755.97
COL,BRB,755.171
PAN,CRI,753.357
FIN,NLD,751.661
CZE,ARM,751.596
SGP,TUR,750.627
MAR,LBY,748.447
USA,GRD,747.738
TWN,CRI,745.427
MYS,FIN,745.382
BLR,ARM,744.858
IND,GRC,742.762
HRV,SGP,738.326
SVK,DNK,737.344
IDN,UGA,736.801
GRC,COL,736.679
MEX,TUR,736.256
CZE,TWN,735.258
NOR,SGP,735.249
FIN,DNK,733.485
KEN,COD,732.737
VNM,BOL,731.625
FRA,KWT,731.538
CZE,KOR,731.425
CZE,HKG,731.155
DEU,TKM,729.58
GBR,NGA,728.082
UKR,GEO,727.709
AUT,TWN,727.211
KOR,BRN,726.699
SVN,DZA,726.239
BGD,IDN,725.186
AUT,CYP,725.149
ITA,PYF,724.264
IDN,OMN,720.196
HUN,JPN,719.992
ARE,GRC,719.949
CHE,IND,719.6
DEU,ZWE,719.247
FRA,EST,719.015
ARE,IDN,718.353
ITA,GEO,718.002
USA,SRB,717.42
FIN,MNG,717.398
TUR,COG,716.848
LKA,IND,716.723
ZAF,AGO,715.707
MEX,CHL,712.65
DNK,BGR,711.705
MYS,COL,711.045
BGR,HRV,709.535
KOR,VCT,709.325
SGP,SWE,707.768
IND,NOR,706.902
TWN,LTU,706.73
ITA,OMN,706.175
VNM,SVN,703.569
LVA,CZE,702.586
SVK,NOR,702.541
SWE,ISL,701.035
VNM,DOM,700.685
MEX,MAR,700.219
IND,CHN,700.179
USA,GRC,699.39
DEU,VEN,698.687
NLD,ALB,698.598
HKG,ZMB,698.015
LUX,ISR,697.519
NOR,ARE,697.119
PER,PAN,696.945
IND,GTM,695.607
THA,GTM,695.382
LBN,ZMB,693.837
THA,ZAF,691.977
CZE,IND,691.708
ROU,DNK,691.326
TWN,SVN,690.623
IDN,SOM,690.071
ZWE,MWI,689.928
THA,POL,689.36
TUR,DJI,689.132
PHL,UKR,688.469
BGD,SAU,688.156
NOR,EST,687.429
AUS,HRV,685.242
TUR,THA,683.247
UGA,KEN,682.899
LTU,DNK,682.087
THA,FRA,681.963
TUR,CMR,679.221
BGR,TUN,677.094
ARE,THA,676.566
PHL,TUR,676.552
ROU,GRC,675.101
MYS,TZA,674.27
VNM,GTM,674.111
BEL,BHS,672.669
JPN,BOL,672.027
GBR,OMN,670.452
IRL,NLD,670.301
POL,KWT,669.792
ESP,BHR,669.385
GRC,SEN,668.236
DEU,MLT,667.831
GBR,ZWE,663.797
TUR,MLI,663.577
ARE,MDG,663.301
IND,HTI,662.691
NLD,MAR,662.377
IRL,NOR,662.363
LUX,ZAF,662.289
KOR,BRB,662.08
GBR,VEN,661.667
CHE,DNK,660.527
HKG,NOR,656.523
IDN,IRN,656.447
IDN,VNM,655.227
CHN,CYM,654.804
DEU,CRI,654.49
TUR,GUY,654.478
MYS,ECU,654.233
ROU,EST,654.155
FRA,DJI,653.549
ECU,BRB,652.938
TUR,HND,652.874
SRB,BGR,652.623
ESP,VNM,652.374
IDN,CHE,650.627
IDN,CHL,649.889
BGR,MDA,649.207
CYP,DNK,649.11
USA,AZE,649.069
JPN,ARG,648.201
ESP,GIB,647.86
GBR,IRQ,646.946
ITA,BHS,646.485
CHN,BDI,645.445
ITA,LTU,644.79
IND,CHE,644.263
SVK,ESP,643.026
AUT,IND,642.651
ISR,GBR,642.471
ITA,ETH,641.421
USA,BRN,639.96
BRA,TTO,639.337
THA,DEU,638.961
BRA,ECU,638.537
TWN,GRC,635.393
BEL,RUS,634.566
MYS,GRC,633.967
KOR,UGA,632.611
DEU,KEN,632.609
HUN,ZAF,631.456
ARE,SYC,630.861
USA,EST,629.777
DNK,CHE,629.772
TUR,FIN,629.734
SAU,LBN,629.549
CHN,TLS,629.547
ESP,KEN,628.934
POL,NCL,626.416
USA,WSM,626.283
BEL,ZAF,626.253
NOR,BEL,625.71
TWN,EST,623.92
THA,ESP,623.198
BRA,HKG,622.312
GRC,UKR,621.216
MEX,ZAF,620.294
MUS,ZMB,619.032
BLR,UZB,618.715
ROU,LTU,617.309
DEU,SEN,617.255
ITA,LVA,615.961
VNM,SLV,615.62
MYS,MMR,613.249
SGP,BEL,611.383
EST,ITA,610.601
ESP,GRC,609.965
ROU,CHE,609.939
KEN,SSD,608.998
CZE,JPN,608.372
SGP,NAM,607.361
DNK,JPN,607.195
GBR,IDN,606.473
PRT,PER,605.265
SRB,POL,604.189
GBR,DZA,602.041
BEL,HKG,600.048
CHL,AUT,599.091
SGP,KHM,595.517
TUN,DEU,593.807
HKG,HRV,592.83
LTU,GBR,592.167
ESP,DOM,591.362
LBN,TUR,591.012
ECU,TTO,590.3
TUN,ESP,589.595
CHE,ROU,589.22
LUX,BRA,587.172
CZE,KWT,587.017
CAN,ESP,586.875
DEU,IRN,586.097
ROU,CHN,584.876
NLD,JOR,582.606
AUT,HKG,581.974
POL,VNM,581.198
COL,DEU,581.134
IDN,COL,579.691
DEU,MNE,579.085
USA,BGD,579.008
DEU,KGZ,578.45
TTO,DOM,577.992
USA,SVK,577.564
BGR,AZE,576.704
GRC,SWE,574.833
URY,DEU,573.687
LUX,NLD,572.897
ITA,URY,571.785
USA,LVA,570.223
TUN,SEN,569.576
IND,MWI,568.404
HUN,BRA,568.159
ITA,VNM,567.96
POL,KGZ,567.664
USA,GHA,566.787
ZAF,SLE,566.348
CHN,TON,566.205
LAO,CAN,564.672
BOL,NLD,564.557
PHL,QAT,563.022
ARE,DNK,562.851
ARE,EGY,562.504
CAN,CRI,562.146
GBR,ARG,561.859
GRC,GTM,559.711
ARM,RUS,558.949
IND,GAB,558.737
MOZ,ZWE,558.173
CZE,ARE,557.818
IND,AUT,557.72
PHL,NOR,557.641
DNK,AUT,557.564
PHL,KAZ,556.336
MKD,ALB,553.644
ESP,IND,551.516
FRA,TGO,550.533
HUN,NZL,550.022
VNM,PAN,549.865
AUT,ALB,549.701
LTU,ROU,549.508
ZAF,CZE,549.061
UKR,KAZ,548.645
KOR,HRV,548.575
AUT,EST,548.513
SGP,ESP,548.192
KOR,COD,547.518
JPN,ZMB,547.201
ESP,PAN,546.749
SVK,FRA,545.381
CHL,CHE,545.041
EGY,GBR,543.26
ZAF,RUS,542.612
BGR,USA,542.203
CHN,GNQ,541.768
VNM,LKA,541.679
CHE,HUN,541.63
BEL,HRV,538.743
CAN,SWE,538.393
COL,ESP,538.224
CZE,ISR,538.072
FIN,ROU,537.299
RUS,TUR,536.833
NZL,FJI,535.895
MYS,KEN,535.851
ZAF,ARE,534.824
POL,CYP,534.444
ZMB,ZWE,534.419
SVK,ARE,534.283
BGR,HKG,531.84
LTU,POL,531.038
NOR,NGA,531.003
TUR,MYS,530.386
SWE,KAZ,530.251
IRL,POL,529.141
CZE,SAU,529.037
KOR,BOL,528.491
PRT,KAZ,528.259
IDN,CZE,527.914
ROU,MDA,527.781
DEU,NAM,527.061
BIH,ITA,526.899
SVN,THA,526.49
GBR,AGO,525.685
PRT,UKR,525.241
CHN,BTN,523.661
BEL,BRA,523.569
LKA,DEU,523.057
GBR,AZE,522.937
BRA,ESP,522.533
IND,PER,521.559
MEX,ARG,521.431
FJI,PNG,521.333
HKG,PAK,521.225
ITA,PRY,520.924
FRA,ECU,520.418
DOM,USA,519.958
KOR,TZA,519.18
ITA,LUX,519.042
ARE,ZMB,518.147
EGY,TUR,517.363
MAC,HKG,517.231
HKG,TUR,517.225
COL,CZE,516.787
KOR,LCA,513.59
CYP,NGA,513.134
CHE,SVN,513.032
HRV,MNE,512.264
ESP,URY,512.003
GRC,SAU,511.524
TZA,MWI,511.17
LTU,MYS,511.063
ROU,TWN,510.662
THA,QAT,510.387
DEU,GTM,509.09
SWE,URY,508.768
UKR,BGR,508.395
NLD,MLI,508.193
FRA,LBN,507.448
ROU,ZAF,506.825
NLD,TWN,506.675
CHE,MAR,506.416
TZA,UGA,505.819
CAN,BEL,505.662
HRV,HUN,505.601
DEU,DOM,504.769
ARE,HKG,504.683
GRC,MLI,504.519
TUR,MUS,504.511
POL,COL,503.776
FRA,ETH,503.639
IRL,CZE,503.412
TWN,PRY,502.853
DEU,URY,502.242
KOR,KGZ,502.213
CHE,SVK,501.426
MAR,SEN,501.288
SVK,SRB,500.877
ARE,QAT,500.682
BWA,ZMB,500.535
USA,MRT,500.499
KOR,MKD,499.238
PRT,EST,498.909
NOR,LTU,496.828
KOR,MDA,496.181
ARE,CZE,495.348
EGY,MAR,494.479
HKG,COL,492.425
CHL,SAU,492.388
BGR,ARE,491.233
AUS,HKG,491.221
DNK,ARE,490.862
CAN,ITA,488.855
HUN,EGY,488.521
ISR,AUS,488.196
GBR,KWT,487.281
FJI,NZL,487.211
PHL,UZB,486.229
KEN,BDI,485.701
USA,TZA,484.772
CAN,NOR,482.975
OMN,QAT,482.927
KOR,MAR,482.822
AUT,NZL,482.414
AUT,KWT,482.122
KOR,BEN,481.752
TUR,NOR,481.742
HKG,LVA,481.463
TWN,LBN,481.392
ITA,NCL,479.548
AUT,MLT,479.462
NOR,AUT,479.078
EST,CZE,478.6
CAN,ARE,478.467
ESP,NGA,477.287
PRY,BRA,476.252
SVN,EST,476.167
GRC,SVK,475.214
THA,DNK,475.213
BGR,CYP,474.397
MEX,FIN,473.107
JPN,KWT,472.948
CZE,LUX,472.497
ESP,BIH,471.823
FIN,EGY,471.703
SVN,BOL,470.833
CHE,CHL,469.394
PRT,KWT,468.065
BGR,EGY,467.759
GBR,KEN,467.27
CRI,IRL,466.509
ISR,KOR,466.036
MKD,UKR,465.901
CAN,JPN,465.431
ESP,SEN,465.159
HKG,PAN,464.321
ZAF,POL,463.762
THA,NLD,463.654
FRA,GHA,463.322
CHN,ABW,463.27
CZE,GEO,463.112
AUS,VNM,462.186
NLD,IRQ,462.068
ZAF,SXM,461.7
HRV,POL,460.963
MYS,AZE,459.937
FIN,ARE,458.852
SVN,ECU,458.715
ROU,SVN,458.034
ARE,TZA,457.563
POL,BHR,456.962
ITA,MMR,456.839
NOR,MRT,456.009
POL,ARM,453.145
HRV,FRA,452.804
DNK,CHN,452.731
BRA,IDN,452.605
IDN,BEL,451.634
THA,KEN,450.608
BGR,LBN,450.307
EGY,SDN,449.04
USA,COG,448.694
PRT,BHR,448.084
CZE,COL,448.072
GTM,SLV,447.017
CAN,IDN,445.793
CHE,QAT,443.007
CZE,TUN,442.133
TUR,MNE,441.811
KOR,ARM,441.793
ECU,SLV,441.774
JPN,PRT,441.261
CHN,FSM,440.667
AUS,FRA,440.336
PHL,VNM,438.389
CHN,SWZ,437.667
USA,MOZ,436.073
MKD,MNE,435.912
MYS,SVN,434.63
IND,BEN,434.461
ITA,MUS,434.344
ITA,PER,434.137
EGY,LBY,434.064
HKG,LKA,433.749
AUT,LUX,433.168
POL,AZE,432.732
CHL,PER,431.933
UZB,RUS,431.617
BGR,AUS,431.465
FRA,MOZ,431.005
CAN,KOR,430.736
BGR,BLZ,430.661
ESP,MNE,430.271
TKM,AZE,430.046
DNK,COD,429.646
ZAF,GHA,429.587
MEX,QAT,429.011
IND,COL,428.418
TUR,MLT,428.246
UZB,TJK,427.868
DNK,GRC,427.715
PRT,BRA,427.065
PRT,COL,426.965
AUT,SAU,426.213
DEU,PSE,425.242
IDN,TLS,425.234
USA,DMA,424.893
ISR,COL,424.866
GBR,KAZ,423.767
KOR,LKA,422.957
FJI,TON,422.858
TTO,BRB,421.391
UKR,BEL,421.382
USA,DZA,421.112
ZWE,MOZ,421.11
KOR,PYF,420.794
DEU,TZA,420.755
GBR,LTU,420.502
IND,PRY,420.001
HKG,PRT,419.893
USA,SYC,418.977
DEU,AGO,418.694
BEL,GIN,418.397
AUT,EGY,417.826
THA,NZL,417.802
ARG,BRA,416.472
IDN,PRY,415.948
BEL,EST,415.779
KGZ,FRA,415.731
TUR,SGP,415.691
NLD,QAT,415.553
TUR,GMB,415.386
CHN,GRD,414.911
HRV,AUT,414.599
NZL,TON,414.531
TUR,SOM,413.703
LUX,ESP,413.441
NZL,VNM,412.964
TUR,BHS,412.338
GRC,CHL,411.95
SLV,GTM,411.662
UKR,GHA,411.321
JPN,CRI,411.157
GBR,COL,410.871
CHE,PHL,410.477
ISR,ESP,410.415
ITA,NZL,410.135
MEX,URY,410.094
AUS,ARG,409.235
MEX,SVK,408.955
ISR,CHE,408.37
KOR,ZMB,408.193
CYP,GRC,407.999
DEU,MUS,407.745
EGY,LBN,407.731
ARE,PAK,406.788
HUN,EST,406.271
JPN,SRB,406.13
LAO,TWN,405.538
BEL,KEN,404.365
MYS,ZWE,404.135
CAN,CUB,402.936
USA,ZMB,402.076
JPN,MDV,401.981
DEU,TJK,401.652
DNK,UKR,401.461
SGP,SVN,401.227
DNK,ROU,400.605
BGR,IRQ,399.456
MLT,USA,399.371
ROU,BIH,399.244
ZAF,MDG,398.228
MLT,CZE,397.655
LUX,HUN,397.043
JPN,MHL,396.892
PRT,TUN,396.885
NLD,PHL,396.533
BEL,ZMB,396.438
TWN,GTM,395.788
ESP,ARM,394.142
NLD,PSE,393.814
HKG,FJI,393.712
NLD,GEO,393.647
USA,NAM,393.352
SRB,FRA,393.309
LVA,DEU,393.285
SWE,JOR,393.182
AUS,CAN,393.007
MYS,SWE,392.495
GRC,TWN,392.411
ITA,COD,392.196
TWN,MAR,392.122
NLD,BRN,392.098
TWN,PAN,391.974
GBR,PHL,391.406
CHL,IDN,389.944
SVN,GEO,389.812
CHL,UKR,389.254
ARE,AGO,388.567
DEU,PRY,387.555
HKG,URY,385.589
IDN,POL,385.323
AUT,MNE,384.605
VNM,PRY,384.262
ZAF,MLI,384.163
FRA,CYP,384.037
HKG,CHL,383.467
SGP,ARG,383.398
PHL,COL,382.788
LUX,CHN,382.732
POL,LBN,380.125
UKR,TUR,379.591
SRB,AUT,379.044
CHE,EGY,378.941
POL,MUS,378.429
GBR,BHR,378.184
ISR,CAN,378.058
DEU,LKA,377.809
TUR,CUB,377.795
DEU,GHA,377.092
NLD,MDA,376.67
DEU,TGO,376.424
PHL,ZAF,376.027
SAU,MAR,375.388
COL,ABW,374.8
TZA,ZMB,374.674
CZE,MLT,374.513
VNM,ISR,374.0
MAR,GBR,373.28
MYS,SRB,373.124
GRC,MLT,372.858
KOR,ZWE,372.657
ITA,KAZ,372.612
NLD,BFA,372.484
CAN,HTI,372.453
SVN,IDN,372.335
JPN,TZA,371.934
FRA,AZE,371.72
IND,MDV,370.779
NLD,ISL,370.759
SVK,CAN,370.106
BEL,VNM,369.965
MYS,KAZ,369.458
AUT,ISR,369.316
DEU,KHM,369.289
DNK,TWN,368.951
FIN,SGP,368.94
TUR,VNM,368.496
MYS,RUS,368.452
THA,BEL,368.164
CHE,THA,367.554
ITA,LBY,367.39
ZAF,SVN,366.597
LTU,FRA,366.438
HUN,IND,366.166
ITA,AGO,365.859
CHN,ATG,365.792
VNM,AZE,365.228
NOR,BGR,363.97
JPN,UKR,362.46
LVA,ITA,362.154
KOR,GUY,361.986
SWE,NZL,361.796
ESP,MKD,361.787
NGA,BEN,360.194
SGP,PNG,359.757
GBR,TZA,359.488
ESP,MRT,359.424
LTU,SWE,358.896
FRA,PHL,357.779
ISR,POL,357.61
ESP,TZA,357.143
FIN,CZE,355.466
HKG,MWI,355.271
AUS,KEN,355.161
FRA,BHR,354.109
ROU,JPN,353.97
ESP,BOL,353.871
CHE,PRT,352.913
MYS,SOM,352.854
EST,DNK,352.351
DNK,IRL,352.316
KOR,KEN,351.919
NLD,BRA,351.866
NGA,NER,351.42
ROU,LVA,351.244
AUT,BHS,351.082
ESP,MUS,350.735
IND,SVN,350.693
GBR,UZB,350.659
CHE,BRA,350.287
USA,LBR,349.425
TUR,OMN,349.244
LKA,FRA,348.979
FRA,IRQ,348.486
LTU,ITA,348.187
BGD,TWN,348.093
BRA,ZMB,347.838
KOR,CUW,347.436
NAM,NOR,345.89
CAN,SGP,345.294
BEL,MKD,345.226
SGP,QAT,344.819
IND,ZWE,344.473
AUS,BRA,344.094
GRC,EGY,343.31
NLD,KAZ,342.134
AUT,MAR,341.744
ARE,MWI,341.38
VNM,ISL,340.79
BEL,MYS,340.371
TWN,HRV,340.268
USA,LBN,339.917
THA,TUR,339.436
PRT,MOZ,339.085
GRC,CRI,339.0
BHR,SAU,338.677
ROU,CAN,338.481
HRV,CZE,338.018
AUT,CHL,337.607
GRC,HUN,337.329
BRA,GBR,336.891
POL,ALB,336.427
HUN,ISR,335.733
TTO,GUY,334.969
SVN,KWT,334.498
CHE,IRL,334.077
NLD,DZA,333.788
LTU,NOR,332.529
GRC,SLV,331.903
NLD,MYS,330.165
CHL,NOR,329.07
ZMB,TZA,329.061
CHE,COL,328.562
IND,TKM,327.989
HKG,TWN,327.709
HKG,BEL,327.707
JPN,HND,327.225
USA,VCT,326.864
HKG,CYP,326.778
GBR,GEO,325.792
USA,TJK,325.365
USA,TON,324.423
ITA,PAK,323.718
DNK,HRV,323.665
HKG,CIV,323.227
JPN,MAC,322.871
SGP,LKA,322.823
CHE,SGP,321.238
SGP,ARM,320.896
UZB,KAZ,319.838
PHL,PER,319.707
PHL,HND,319.099
BGR,ALB,318.637
DEU,CMR,318.296
IRL,IND,318.059
NLD,CUB,317.287
ISR,FIN,316.546
NLD,IDN,316.278
DEU,BEN,316.118
JPN,QAT,314.898
ARE,KWT,314.38
PRT,THA,314.28
USA,PYF,314.192
NOR,AUS,313.987
ITA,MDG,313.367
GBR,GHA,313.258
CZE,NGA,312.403
ZAF,NZL,312.38
TUR,BOL,311.756
SVN,LBN,311.703
KOR,ALB,311.647
FIN,JPN,311.172
GBR,VNM,310.756
ITA,ISL,309.411
BEL,GHA,308.99
FRA,PER,308.865
HUN,MNE,307.221
ESP,MDG,306.762
AUT,ISL,306.644
BGR,ETH,306.482
NZL,WSM,305.954
SWE,BHR,305.536
NAM,UGA,305.525
ZAF,IRL,305.203
SWE,AZE,304.609
PRT,NGA,304.523
HUN,HKG,304.265
ARE,ZWE,303.621
IRL,CHE,303.451
BGR,BHS,302.585
SWE,LBR,302.433
USA,GNQ,301.841
FIN,IRL,301.609
ESP,AZE,301.547
NLD,BES,301.217
ARE,NAM,301.206
TUR,GAB,300.992
CHE,MEX,300.325
USA,MHL,300.243
USA,CYP,298.9
GBR,SVK,298.513
GRC,LBN,298.074
IDN,AFG,297.867
ROU,NOR,297.557
PAK,TUR,297.321
SWE,MNG,296.566
CHE,JAM,296.558
ISR,MEX,296.103
UGA,SSD,295.615
MEX,IND,295.244
BGR,AUT,294.26
COL,BHS,294.245
CZE,CHL,294.18
DEU,BRN,293.851
ESP,MYS,293.788
MEX,EGY,293.732
THA,JOR,293.573
IND,UZB,293.025
FIN,OMN,292.715
ITA,ARM,292.602
PRK,BHS,291.82
TUR,GTM,291.621
NAM,NGA,291.373
MOZ,CHN,291.165
LUX,DNK,291.092
SWE,UKR,291.041
USA,MLT,290.302
SGP,PAK,290.104
PRT,STP,289.786
BRA,CRI,288.907
THA,TZA,288.56
ROU,AUS,288.261
ITA,BHR,287.993
GBR,GRC,287.833
BEL,DZA,287.089
KOR,NPL,286.943
THA,ETH,286.808
SWE,COL,286.584
USA,LCA,286.373
VNM,URY,285.97
ITA,CIV,285.182
HKG,BOL,285.113
SVN,LTU,285.026
DEU,MDG,284.962
IRL,HRV,284.962
AUS,VUT,283.773
ISR,CZE,283.753
AUS,NCL,283.571
PER,URY,283.566
NLD,VNM,283.469
GRC,UZB,283.441
DEU,CIV,283.231
UGA,RWA,282.17
BEL,SVN,281.882
IND,PAN,281.745
ESP,MOZ,281.625
FRA,LVA,281.178
SEN,KWT,280.986
ITA,CAF,280.496
LTU,UKR,280.443
EST,ARE,280.091
THA,MDV,280.067
EST,TUR,279.91
CRI,CAN,279.657
ESP,GEO,279.304
FRA,ZMB,279.266
DEU,TTO,278.485
IDN,MMR,278.456
VNM,NIC,278.199
LKA,USA,277.555
GBR,ETH,277.239
HRV,ESP,277.214
IND,BFA,277.2
NOR,PRT,277.023
EST,NLD,276.468
MDA,TUR,276.219
BRA,CUB,276.151
VNM,LTU,276.085
MYS,TUN,276.08
CRI,DEU,276.021
USA,BFA,275.8
AUT,QAT,275.686
FIN,CHE,275.231
ESP,PRY,274.996
AUS,ARE,274.958
AUT,GEO,274.757
NOR,ROU,274.424
SGP,SAU,274.189
KOR,MDV,273.492
HUN,MAR,272.68
EST,NOR,270.804
BEL,SGP,270.231
DNK,PRT,269.955
LVA,KGZ,269.745
FRA,OMN,269.075
ESP,GAB,268.45
PER,GTM,268.317
BGD,TZA,267.742
DEU,NCL,267.648
CAN,SAU,267.124
SVN,BGR,266.906
BEL,SVK,266.123
HUN,THA,265.876
TUR,NAM,265.274
HUN,LTU,264.573
CHE,MNG,263.856
ZAF,OMN,263.71
NLD,THA,263.142
ESP,PHL,263.088
EST,MAR,262.196
BGD,IND,261.952
USA,MAC,261.647
ARE,KEN,261.637
DEU,BOL,261.285
KWT,IND,259.371
SGP,COL,258.972
COL,POL,258.758
BEL,ISL,258.711
COL,HTI,258.542
ITA,CMR,258.278
IND,ETH,258.008
TUR,COD,257.69
TWN,ROU,257.459
SVN,LKA,257.345
ITA,UGA,257.267
MYS,BRN,256.962
SVN,ARM,256.795
ECU,VEN,256.48
SRB,MKD,256.234
POL,CIV,256.003
BEL,COD,255.966
BRA,GTM,255.732
ISR,SEN,255.414
PAN,GTM,254.378
HKG,COD,253.994
FIN,PRT,253.506
SVK,CHE,253.42
DNK,EST,253.216
FRA,NER,251.794
MEX,NZL,251.754
CZE,MKD,251.62
FRA,CRI,251.048
KOR,LTU,250.971
FRA,PAN,250.664
SVN,ISL,250.453
ITA,MDV,249.898
ROU,EGY,249.863
SAU,CHE,249.434
FRA,PNG,249.272
CZE,DZA,249.23
SVK,KAZ,248.923
IND,GUY,248.857
NOR,JPN,248.465
THA,SAU,248.409
PHL,MAR,248.395
JPN,PRY,248.173
GBR,MLT,248.126
IDN,ARG,247.944
BEL,KAZ,247.555
SWE,PRY,247.374
KEN,SDN,247.222
CUW,ARM,246.459
GRC,ALB,246.387
SAU,ZAF,245.711
PHL,PNG,245.442
SRB,CZE,245.251
SWE,PAN,244.409
MUS,SEN,243.839
ITA,GTM,242.971
