# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = critical_minerals; HS6 codes (44): 250410,250490,280461,280469,280511,280512,280519,280530,280540,282520,282530,282540,282560,282580,284161,284169,284180,284190,284410,284420,284430,284440,284450,284610,284690,380110,380120,380130,380190,811212,811213,811219,811221,811222,811229,811251,811252,811259,811292,811299,850511,850519,850520,850590
exporter_iso3,importer_iso3,value_kusd
DNK,ISR,193.241
BHR,SAU,192.747
AUS,BEL,192.606
HRV,USA,191.756
BEL,GEO,191.629
MYS,SVN,191.6
PAN,CRI,191.354
CHN,MNG,191.305
DEU,PAN,190.651
POL,VEN,189.925
DNK,ROU,189.688
ZAF,NZL,189.604
AUT,ARG,189.451
ARG,DOM,189.316
LTU,BLR,189.301
JPN,MMR,189.236
NOR,CHE,189.216
MOZ,ZAF,188.987
NOR,ARE,188.48
SAU,TUN,188.347
BGR,FRA,188.299
TWN,RUS,188.002
IND,UGA,187.737
NZL,FJI,187.67
NLD,ARG,187.668
IRL,BEL,187.664
HUN,ESP,187.454
SAU,GBR,187.142
CHL,DEU,186.975
CHE,IRL,186.778
SVK,CHE,186.616
TWN,ARE,186.477
GBR,UKR,186.438
IND,ARM,186.432
SWE,ARE,186.418
PAK,HKG,186.396
CHN,MAC,185.68
LVA,FIN,184.911
GBR,IRQ,184.686
FIN,CZE,184.462
GRC,PRT,184.097
AUS,SWE,183.799
FIN,BRA,183.532
SWE,LVA,183.493
CYP,NOR,183.269
RUS,QAT,182.943
LKA,IND,182.353
SVK,PRT,181.837
AUS,SEN,181.505
AUT,TUN,181.461
KAZ,UZB,181.319
CHN,PRK,179.763
PRT,AUT,179.579
SVK,GEO,179.081
DEU,MLT,178.889
BRA,SVN,178.378
ZAF,JOR,178.144
JPN,FIN,178.01
ARE,TUR,176.942
SAU,CHN,176.734
KGZ,KEN,176.484
TUR,KWT,175.971
DEU,GAB,175.894
SWE,AUT,175.855
FIN,KAZ,174.911
KOR,SLV,174.631
CZE,RUS,174.378
LUX,NLD,173.805
USA,CUW,173.323
GBR,KAZ,172.917
HUN,CHL,172.771
IND,BGR,172.661
TUR,MMR,172.05
RUS,AUT,172.04
FIN,TUR,171.709
FRA,GTM,171.7
JPN,QAT,171.53
LKA,TUR,171.325
MEX,POL,171.318
ROU,ISR,171.191
ISR,COL,171.103
IND,IRL,170.903
FIN,SVN,170.869
FIN,ROU,170.409
CUB,SLV,169.772
EST,AUS,168.367
FIN,THA,167.449
ITA,CHL,167.389
RUS,ARG,167.181
PRT,CHN,167.111
ZAF,MLI,166.223
SVK,SVN,166.157
PRT,ITA,165.617
NOR,SGP,165.361
BRA,KAZ,165.052
THA,ARE,165.033
COL,TWN,164.919
MKD,SAU,164.848
IND,IRN,164.308
ZAF,KAZ,164.167
PHL,SGP,163.881
AUT,PAK,163.671
POL,TGO,163.49
USA,GRC,163.102
NZL,GBR,162.836
CZE,ISR,162.816
GRC,GEO,162.55
AUT,SGP,161.594
ESP,EST,161.318
ESP,BGR,160.938
ESP,LTU,160.403
CAN,CZE,160.329
CZE,IRL,160.316
NLD,BIH,159.657
DEU,PRY,159.625
CHN,MUS,158.059
SAU,SGP,157.628
CZE,OMN,157.32
MEX,KOR,157.242
FRA,CYP,157.217
ZAF,GHA,157.194
CHE,SRB,157.11
NLD,CHL,156.846
ROU,PHL,156.442
SGP,ZAF,156.376
USA,UZB,156.245
JPN,ECU,156.064
CHL,EGY,156.04
KEN,RWA,155.758
GRC,ITA,155.018
ZAF,BHR,154.961
IRN,ARM,154.642
SWE,SGP,154.591
MYS,CRI,154.435
AUT,PER,153.641
BEL,URY,153.492
SRB,CHE,152.806
PHL,NLD,152.745
KOR,LUX,152.631
JPN,BHR,152.628
IND,GHA,152.438
DEU,CIV,152.135
ITA,BIH,152.014
AGO,CHN,151.438
IRN,ITA,151.415
POL,CYP,151.403
TUR,SWE,150.98
MEX,KAZ,150.772
DNK,ISL,150.657
SWE,LTU,150.578
COL,URY,150.542
VNM,CHE,150.508
ISL,LAO,150.109
JPN,EST,149.857
SVN,MKD,149.819
CZE,EGY,149.695
GBR,DOM,149.639
DNK,CAN,149.435
AGO,CAN,149.416
TWN,SVK,148.919
PER,USA,148.697
BGR,POL,148.401
SWE,GRC,147.53
KOR,TUN,147.397
TWN,LTU,146.796
PHL,TUR,146.533
FRA,COD,146.335
SGP,BGR,146.082
FIN,GRC,146.067
EGY,ESP,145.641
DNK,LVA,145.388
CHL,QAT,145.333
ISR,ZAF,145.201
CHN,DJI,144.639
PAN,COL,144.554
ISL,UKR,144.403
POL,MYS,144.223
LTU,POL,144.2
IRL,FIN,144.028
HUN,FIN,143.987
BRA,ECU,143.954
UZB,HUN,143.651
KWT,ARE,143.45
JOR,DEU,142.911
ZAF,UGA,142.829
FIN,LTU,142.658
BHR,PAK,142.617
FIN,MYS,142.47
SWE,THA,142.302
MYS,MMR,142.185
UZB,TWN,141.929
TUR,AFG,141.449
UKR,BRA,141.42
FRA,MRT,141.327
DEU,KGZ,141.014
GBR,RUS,140.86
ARE,USA,140.743
ISR,POL,140.73
CHE,EST,140.499
SGP,GBR,140.496
CHE,GRC,140.483
HKG,LTU,140.478
TUR,SYR,140.383
MOZ,VNM,140.376
NLD,MDA,140.256
IDN,GBR,140.244
TWN,KHM,140.138
CHE,BGR,140.029
BIH,NOR,140.026
AUT,LTU,139.83
TUR,DNK,139.642
ISR,GBR,139.372
BRA,SWE,139.341
USA,CMR,139.17
ZAF,IRQ,139.075
COL,PAN,139.037
IRL,MEX,138.744
USA,JOR,138.469
CHL,COL,138.425
DEU,AGO,137.998
DEU,VEN,137.986
MDG,SAU,137.89
CZE,COL,137.589
CRI,USA,136.776
IND,CMR,136.336
SVK,BRA,136.207
MOZ,ZMB,136.009
POL,NAM,135.739
USA,SRB,135.562
DNK,SGP,135.427
SVK,ISL,135.396
CAN,OMN,135.271
USA,TKM,135.031
BHR,BGD,135.029
DNK,HKG,134.327
TUR,NOR,134.095
CHE,ZAF,133.887
QAT,ESP,133.882
MOZ,SRB,133.796
MEX,NZL,133.578
MDG,MKD,133.296
FRA,COG,133.221
NLD,TUN,133.173
CZE,THA,133.076
ITA,GTM,132.783
GRC,ALB,132.405
COL,PER,132.186
CHN,TJK,131.944
MDG,SVK,131.898
ARE,CHN,131.648
USA,SEN,131.407
LTU,SVK,131.353
BEL,NZL,130.681
CZE,LTU,130.513
DEU,CRI,130.321
BGR,KOR,129.949
CHL,ARE,129.593
FIN,SGP,129.402
HRV,SWE,129.296
AGO,NLD,129.073
SWE,SVK,128.819
PHL,SVK,128.681
NLD,OMN,128.39
FIN,KOR,127.842
HUN,GEO,127.799
ESP,UKR,127.687
KAZ,AUT,127.612
BEL,IRL,127.338
BOL,CHL,127.154
IDN,PER,127.06
SVK,DNK,127.028
DEU,URY,126.678
CHN,GIN,126.624
TWN,EGY,126.211
TWN,UKR,125.708
IDN,SAU,125.603
TWN,IRN,125.48
HRV,SVK,125.228
CZE,BGR,124.903
EGY,IND,124.548
NLD,BHR,124.406
SGP,BRN,124.387
CHE,ISL,124.211
DNK,SVN,124.024
JPN,LKA,123.909
AUS,ARE,123.72
USA,LBN,123.672
DEU,ETH,123.447
AUT,IDN,122.94
FRA,PYF,122.803
JPN,GTM,122.595
DEU,LBY,122.379
NLD,BRB,122.374
GBR,DZA,122.148
GBR,MAC,122.128
LBY,USA,122.027
FIN,ISR,121.828
USA,VGB,121.76
AUT,PHL,121.626
TUR,TKM,121.502
THA,SYC,120.579
BEL,ARE,120.271
NLD,GEO,120.224
CAN,MNG,120.164
VNM,ARG,120.143
IND,COL,120.0
KGZ,CHN,120.0
TWN,SVN,119.871
ITA,SLV,119.845
UKR,AUT,119.561
IRL,AUS,119.47
BRA,IDN,119.176
ROU,MDA,119.122
JPN,BGR,119.041
THA,AUS,118.798
TUR,BRA,118.641
ITA,BGD,118.598
KOR,ZAF,118.569
AUS,CIV,118.497
NLD,DOM,118.287
TWN,MKD,117.996
NLD,NGA,117.86
CUB,DOM,117.533
ISR,FRA,117.53
BRN,IDN,117.482
AUT,ARE,117.161
HUN,ARE,116.954
KOR,KAZ,116.818
CAN,HUN,116.616
SWE,TWN,116.487
AUS,HKG,116.385
TWN,NZL,116.178
POL,IRQ,115.693
SVK,BIH,115.539
TUR,LBN,115.309
SRB,RUS,114.801
GTM,USA,114.352
NOR,ZAF,114.235
USA,SXM,114.223
MDG,CZE,114.217
AUT,IRL,114.214
CZE,PRT,114.138
ESP,CUB,113.932
USA,KNA,113.56
BLR,MAR,113.493
IDN,FRA,113.25
LKA,CHN,113.111
DNK,CHE,112.583
UZB,SAU,112.5
POL,ARG,112.381
USA,GNQ,112.367
SLV,GTM,112.231
TWN,LKA,112.124
FRA,ECU,112.073
DEU,JAM,111.519
NLD,LBN,110.841
TUR,CAN,110.805
EST,ARG,110.731
KGZ,EGY,110.712
AUS,ESP,110.399
KOR,EGY,110.079
MYS,HRV,109.97
ARE,ZWE,109.746
MYS,EGY,109.219
CHN,SMR,108.723
ISL,GBR,108.596
THA,HRV,108.517
ARE,DEU,108.464
SGP,OMN,108.418
IND,MMR,108.382
KOR,MAR,108.335
SGP,NZL,108.082
BLR,CHL,108.0
FIN,PHL,107.838
CHE,QAT,107.76
RUS,MMR,107.428
ISR,ESP,106.645
LVA,EST,106.173
IDN,GTM,105.983
CHE,COL,105.88
USA,HTI,105.794
GBR,SLV,105.739
PER,CHL,105.694
TWN,ECU,105.685
CZE,SRB,105.587
POL,BHR,105.45
KOR,HND,105.25
PRT,DEU,105.121
EGY,USA,104.994
JPN,UKR,104.732
MYS,ARE,104.68
SRB,AUT,104.662
DNK,BRA,104.393
DNK,MAR,104.357
EGY,SAU,104.147
DEU,CMR,104.063
POL,KGZ,104.05
THA,EST,104.048
PER,ECU,103.312
UGA,CHN,103.175
ESP,SRB,103.083
LUX,POL,103.074
IND,COG,102.94
CRI,HND,102.829
PRT,ISR,102.625
QAT,IND,102.604
CHN,LBR,102.591
SAU,JOR,102.568
KOR,UZB,102.206
GUM,TWN,102.085
CUW,ARM,101.867
FIN,SAU,101.642
ARE,NLD,101.605
NOR,EST,101.291
ARE,AGO,101.115
ECU,PAN,100.916
AUS,NOR,100.236
BRA,SVK,100.119
KWT,NLD,99.908
POL,OMN,99.639
HUN,TUN,99.515
IDN,AUS,99.496
NLD,VEN,99.39
MYS,TZA,99.19
DEU,NCL,98.816
SWE,SAU,98.731
EGY,TUN,98.66
KAZ,CHE,98.61
SYC,ARE,98.503
JPN,LTU,98.138
BGR,BRA,97.805
PER,BRA,97.656
USA,GEO,97.544
ESP,SGP,97.53
HRV,AUT,97.45
SGP,FRA,97.35
JPN,MAR,97.304
AGO,ITA,97.13
ESP,GTM,97.082
ISL,ESP,96.982
IRL,ROU,96.972
SGP,QAT,96.709
ISR,ITA,96.2
MEX,SLV,96.147
DEU,MNG,96.128
ZAF,LSO,95.927
CAN,CRI,95.923
FIN,HRV,95.821
THA,POL,95.78
PAK,USA,95.745
MEX,TWN,95.574
ARE,UZB,95.474
KOR,IRL,95.392
FIN,PER,94.974
SWE,CHL,94.732
USA,LCA,94.588
CHN,TTO,94.267
CHN,NAM,94.061
BEL,ISL,94.017
BHR,ARE,93.83
BEL,MMR,93.441
USA,CXR,93.204
ESP,ZAF,93.169
ECU,ARG,93.104
HKG,NOR,92.521
PAN,GTM,92.489
FIN,VNM,92.474
BRA,CHE,92.366
SWE,PRT,92.201
PHL,GBR,92.193
SVK,UKR,92.162
DZA,CZE,91.982
MEX,THA,91.762
IND,GRC,91.736
ESP,HRV,91.696
DNK,PHL,91.605
MEX,KEN,91.414
ZAF,ISR,91.164
CAN,VNM,91.044
HKG,SVN,91.021
USA,HRV,91.005
NOR,AUT,90.925
CHN,BHS,90.891
AUT,LVA,90.772
GEO,ARM,90.729
IND,BEN,90.605
SGP,COL,90.537
SRB,SVN,90.312
ESP,IDN,90.307
MYS,PAK,90.286
FRA,NER,90.227
MYS,AUT,90.21
BGR,ESP,89.995
DEU,MDG,89.926
AUT,TWN,89.886
GBR,CYP,89.384
TUR,QAT,89.381
SVK,NLD,89.372
FIN,PRT,89.259
CAN,PAK,89.109
USA,NAM,89.094
TWN,FIN,89.079
USA,LTU,88.903
AUS,AUT,88.671
MEX,ROU,88.538
ROU,TUN,88.464
LTU,DEU,88.413
DNK,AZE,88.171
CHE,DZA,87.997
TUR,SGP,87.609
CHE,ARG,87.575
ARE,ARG,87.563
ISR,CZE,87.561
CHN,BLZ,87.408
TWN,CHL,87.313
ZAF,SWE,87.216
UZB,BHR,87.0
HUN,HRV,86.92
SVN,BEL,86.851
NOR,URY,86.736
FRA,LBY,86.614
ESP,VNM,86.554
CZE,MYS,86.55
THA,BEL,86.297
LVA,POL,86.187
ISR,SVN,86.05
ITA,ECU,85.857
HUN,ARM,85.761
URY,BRA,85.608
DEU,PNG,85.477
USA,ATG,85.321
BRA,URY,85.3
CZE,LVA,85.277
SRB,CZE,85.153
ZAF,COG,84.868
CHN,AFG,84.453
BTN,IND,84.419
ROU,THA,84.282
MDA,TUR,84.241
DNK,HRV,84.198
SVK,AZE,84.191
SGP,PER,84.017
IND,EST,83.836
BGR,CZE,83.796
FRA,AND,83.795
DNK,SRB,83.362
USA,KEN,83.35
JAM,CYM,83.233
SAU,THA,83.182
TUR,OMN,83.099
MNE,CHE,82.968
BEN,NER,82.801
BIH,GBR,82.669
TUR,ZAF,82.639
RUS,IDN,82.199
IRL,ISL,82.104
AUS,IRL,82.013
ESP,TTO,81.99
CHE,PAK,81.89
TUR,NZL,81.585
TUR,CIV,81.475
IND,MDV,81.473
DEU,LKA,81.461
LVA,CHN,81.447
MYS,BRA,81.028
ZAF,COL,81.028
ITA,CRI,80.869
NLD,BGD,80.75
LKA,THA,80.681
POL,ECU,80.556
UKR,ROU,80.44
AUS,ROU,80.417
FRA,BLM,80.334
MDG,ZAF,80.267
LUX,PRT,80.248
BGR,ROU,80.203
GRC,FRA,80.057
RUS,THA,79.735
AUT,GRC,79.655
NLD,MLT,79.577
UKR,COL,79.54
NOR,ISR,79.535
HUN,DNK,79.337
POL,CUB,79.101
DEU,ARM,79.061
SRB,CHN,78.873
FIN,IDN,78.864
ESP,PHL,78.606
NOR,BEL,78.484
IDN,SVN,78.452
ZAF,HUN,78.347
BEL,BHS,78.312
EST,EGY,78.284
VNM,ZAF,78.092
CZE,TUN,78.067
FIN,ISL,78.05
LTU,KAZ,78.005
DEU,MWI,77.957
DNK,THA,77.933
USA,MMR,77.771
IDN,ESP,77.375
DNK,SLV,77.343
NLD,ARM,77.173
CAN,PAN,77.165
MLI,USA,77.16
RUS,CHE,77.138
GBR,SEN,77.092
BRB,USA,77.035
CHN,LBY,76.891
ARE,GBR,76.858
JPN,PRT,76.848
FRA,PAK,76.438
BGR,GRC,76.396
DNK,CHL,76.177
HKG,KHM,76.06
MYS,PRT,76.02
PRT,NOR,75.932
TWN,COL,75.892
TUN,ITA,75.506
FRA,GEO,75.498
GBR,KWT,75.383
NLD,AZE,75.284
DEU,TZA,75.15
MUS,ZMB,75.136
SWE,ZAF,75.071
BGR,AUT,74.802
THA,FRA,74.775
AUS,MRT,74.559
ROU,IRL,74.515
MAR,MRT,74.457
CZE,SLV,74.393
MOZ,BGD,74.296
CHE,ARE,74.068
BIH,UKR,73.83
TUR,TJK,73.821
POL,THA,73.617
DEU,GHA,73.562
DEU,MDA,73.479
SVN,EGY,73.447
LVA,DEU,73.415
CHN,SYR,73.284
EGY,GBR,73.051
MEX,DOM,73.032
GBR,BHR,72.958
GBR,OMN,72.925
USA,PRY,72.653
BGR,ARG,72.51
KOR,GTM,72.053
JPN,KAZ,72.024
USA,KHM,72.02
MEX,IDN,72.001
FRA,BIH,71.727
SRB,MNE,71.71
TWN,SLV,71.607
GBR,GNQ,71.603
GBR,NAM,71.592
CAF,GBR,71.489
JPN,ZMB,71.372
CAN,BGR,71.273
FRA,LBN,71.234
HKG,CZE,71.232
GBR,TUN,71.072
FIN,QAT,70.593
AUT,BFA,70.489
COL,ESP,70.468
ITA,PAK,70.437
KWT,ZAF,70.421
ARE,COL,70.386
SVN,TUR,70.286
LBN,IRQ,70.0
FIN,NGA,69.98
ESP,ECU,69.959
POL,ALB,69.9
NLD,NPL,69.86
SWE,ARG,69.774
ITA,NGA,69.723
EST,NOR,69.604
BEL,VNM,69.564
ZAF,SVK,69.546
SLV,PAN,69.414
CHN,NER,69.202
AUS,KEN,69.105
THA,GRC,68.818
SGP,BGD,68.811
CZE,HKG,68.76
BRN,USA,68.742
DNK,GRC,68.639
ROU,AUS,68.619
FRA,MLI,68.484
ARE,BRA,68.424
CZE,AZE,68.201
ECU,USA,68.007
JPN,HND,68.001
AUS,BRA,67.829
LVA,GBR,67.826
POL,IRL,67.793
USA,ETH,67.765
SVK,EGY,67.554
LUX,CHN,67.011
SVN,TWN,66.914
GBR,BRN,66.853
FIN,NZL,66.434
DEU,TTO,66.203
POL,KWT,66.185
ESP,MLT,66.151
HUN,CUB,66.098
HUN,GRC,66.052
FIN,IRL,66.044
GRL,DNK,65.94
JPN,BGD,65.913
IRL,CZE,65.893
ESP,BHR,65.877
SWE,PAN,65.839
MYS,KEN,65.777
KOR,ISR,65.754
ITA,GEO,65.68
ITA,MRT,65.405
ROU,ARE,65.397
THA,COL,65.384
HKG,ARE,65.129
ARE,ISR,65.0
MYS,RUS,64.967
SAU,DEU,64.867
DNK,UKR,64.766
KOR,HRV,64.701
LUX,BRA,64.565
NLD,BRN,64.441
SGP,CHE,64.321
HKG,IRL,64.297
ESP,GIB,64.295
HRV,BGR,64.105
TUN,CZE,63.964
ARE,KEN,63.962
ESP,BOL,63.935
NLD,GTM,63.904
VNM,NZL,63.83
MDA,KAZ,63.821
KOR,MNG,63.703
PHL,MMR,63.697
CAN,JAM,63.688
PAN,BEL,63.457
KOR,PAN,63.413
THA,EGY,63.368
HKG,VEN,63.33
AUT,VNM,63.289
HKG,RUS,63.136
DEU,MRT,62.971
DNK,SVK,62.921
POL,BIH,62.769
KOR,DZA,62.497
KWT,TGO,62.395
SVK,KOR,62.183
UKR,ESP,61.982
FIN,AZE,61.619
IRN,ESP,61.563
LVA,KAZ,61.543
TUR,IRL,61.528
CAN,GTM,61.477
MDG,OMN,61.425
BIH,BGR,61.361
DNK,ZAF,61.361
FRA,BEN,61.294
SGP,COG,61.158
VNM,KHM,60.897
BLR,BOL,60.69
ISR,GRC,60.557
USA,LKA,60.534
SVN,GBR,60.504
AGO,FRA,60.436
THA,ISL,60.269
KAZ,POL,60.237
FRA,IRQ,60.229
USA,NPL,60.2
MKD,TUR,60.148
TWN,BGR,60.105
BEL,TUN,60.042
CZE,EST,59.82
NOR,VNM,59.743
IDN,MDV,59.724
GRC,HKG,59.59
USA,BRN,59.508
VNM,PAK,59.441
ITA,DOM,59.402
HKG,MAC,59.279
BRA,UZB,59.249
NAM,AGO,59.247
LTU,CHN,59.23
DNK,EST,59.179
SWE,MLT,59.12
RUS,URY,59.089
NOR,PER,58.927
TUR,BHS,58.869
ROU,BEL,58.818
KGZ,RUS,58.778
MAR,GBR,58.766
IND,LBY,58.69
BRA,CIV,58.627
ISL,IDN,58.488
ECU,MEX,58.251
ARG,DNK,58.11
CZE,MAR,58.109
RUS,AUS,58.108
BEL,NER,58.097
PHL,AUS,57.974
EST,IDN,57.95
AUS,ASM,57.831
DOM,DEU,57.806
FIN,SVK,57.789
KAZ,BLR,57.778
BGR,ITA,57.752
BRA,MAR,57.712
IRL,KOR,57.706
CHL,MAR,57.696
EST,SRB,57.617
BRA,ARE,57.574
VNM,TWN,57.569
CZE,PER,57.567
SGP,KWT,57.541
CHE,CHL,57.497
TUR,PRT,57.25
NOR,QAT,57.226
NLD,BLR,57.056
MYS,SAU,57.009
EST,CZE,56.988
GBR,GUY,56.976
BLZ,USA,56.724
TUR,NPL,56.526
BGR,CAN,56.436
KAZ,SVN,56.413
ISR,FIN,56.325
MOZ,SVK,56.315
AUT,AZE,56.224
MAR,CZE,56.155
RUS,ZMB,56.119
IRL,SGP,55.991
LTU,JPN,55.589
DNK,ARG,55.488
FRA,SLV,55.356
NOR,THA,55.281
CHN,BRB,55.222
OMN,TUN,55.145
HUN,LBN,55.091
NLD,IRN,55.077
FIN,MLT,54.938
PRT,QAT,54.6
BEL,ECU,54.579
NLD,MOZ,54.575
DEU,HND,54.571
SVK,MNE,54.499
DEU,MUS,54.384
AGO,SEN,54.352
KWT,IRQ,53.949
FRA,GHA,53.94
NLD,CMR,53.928
ESP,SVK,53.927
IND,SVK,53.839
MDG,AUS,53.733
ROU,SGP,53.726
JPN,CHL,53.665
LUX,PHL,53.64
KOR,PRT,53.464
ARG,PER,53.456
AGO,SVK,53.449
AUS,SLE,53.42
IND,CRI,53.152
SVK,TWN,53.078
ITA,BHR,52.959
KWT,QAT,52.897
CHE,MAR,52.839
GBR,NGA,52.755
HUN,AUS,52.746
NAM,CZE,52.704
GRC,BGR,52.674
ITA,MDA,52.557
CHL,VEN,52.47
USA,ZWE,52.44
CAN,FIN,52.413
CAN,DOM,52.361
MAR,SEN,52.175
TWN,KWT,52.06
ISR,PHL,52.038
ARM,TWN,51.899
BRA,EGY,51.838
HKG,TZA,51.82
KOR,NGA,51.818
CAN,JOR,51.758
NLD,ECU,51.703
MYS,GRC,51.648
COL,CHE,51.6
HKG,SWE,51.504
POL,PER,51.499
CHN,MWI,51.413
ESP,UZB,51.369
ESP,LUX,51.33
MDG,KOR,51.319
DNK,PRT,51.284
PHL,CZE,51.261
GRC,ROU,51.174
ISL,JPN,51.147
FIN,TWN,51.108
NLD,TZA,51.051
SVK,HRV,51.002
MDG,MEX,50.96
DEU,UGA,50.933
HUN,PER,50.896
TUR,BGD,50.865
SRB,TUR,50.712
CAN,PRT,50.704
IDN,KHM,50.701
ISR,THA,50.7
TUR,LBY,50.681
FRA,MLT,50.578
LTU,ITA,50.468
ARE,CHE,50.368
PER,SVK,50.324
GBR,GTM,50.313
ASM,IDN,50.265
COL,CHL,50.081
SWE,HKG,50.058
ROU,CAN,50.027
CZE,KWT,50.008
NLD,MKD,49.946
CAN,BRB,49.945
PAK,SAU,49.839
HUN,CAN,49.781
MYS,HUN,49.765
DEU,NAM,49.751
TUR,SVK,49.67
MEX,UKR,49.662
SLE,POL,49.65
SLV,HND,49.586
CAN,TTO,49.502
GBR,ECU,49.489
HUN,CRI,49.449
TWN,SRB,49.37
GBR,CIV,49.276
CZE,VNM,49.234
SWE,SRB,49.099
SGP,MNG,49.077
TUR,MNE,48.958
GRC,ISR,48.9
LKA,SGP,48.896
NOR,HUN,48.821
TUR,TZA,48.706
BLR,EGY,48.702
UZB,BRA,48.64
DEU,YEM,48.513
CYP,ZAF,48.386
USA,TGO,48.365
MOZ,MEX,48.308
GRC,THA,48.239
PRT,MOZ,48.13
MEX,MYS,47.921
JPN,SRB,47.912
GBR,KEN,47.869
USA,GRL,47.85
SAU,PAK,47.8
IND,NIC,47.765
IND,COD,47.748
CHL,HRV,47.683
HUN,MAR,47.67
VNM,SAU,47.66
SGP,CRI,47.605
FRA,LVA,47.604
ZAF,MDG,47.497
IRL,JPN,47.444
SWE,MDA,47.403
HKG,EGY,47.141
CHN,GMB,47.027
MDG,MAR,46.99
AUS,FJI,46.989
ZAF,SYC,46.877
GBR,LKA,46.83
AUT,LUX,46.538
SVK,SRB,46.522
USA,AIA,46.481
HUN,EGY,46.416
SGP,BEL,46.408
BEL,NGA,46.361
CRI,PAN,46.31
MEX,NIC,46.285
ZAF,MAR,46.257
ROU,BGR,46.191
HUN,IDN,46.074
GBR,AGO,46.046
CHE,KAZ,45.885
ITA,SYR,45.855
FIN,ARG,45.706
USA,MUS,45.651
LVA,AUS,45.603
DEU,SEN,45.522
FRA,AGO,45.495
ITA,LBY,45.478
MDG,CAN,45.387
CZE,PAK,45.357
CAN,EGY,45.326
FIN,EGY,45.295
ITA,KWT,45.196
CHE,EGY,45.059
EST,MEX,44.783
RUS,KGZ,44.773
KOR,PAK,44.764
AUT,ZMB,44.69
TWN,PRT,44.597
MKD,SRB,44.578
LVA,TUR,44.472
IND,UKR,44.267
BRN,MYS,44.118
BEL,IDN,44.026
UKR,SVK,44.024
DEU,ALB,43.856
BEN,IND,43.852
DEU,BOL,43.85
ITA,ARM,43.836
IND,DNK,43.757
LTU,FRA,43.719
TUR,TUN,43.713
BRA,PAN,43.633
MDG,ARG,43.572
NLD,TTO,43.462
SAU,CZE,43.417
GTM,SLV,43.297
FIN,UKR,43.089
NLD,MNG,42.988
TZA,USA,42.966
PER,COL,42.901
HKG,BRB,42.888
FRA,PRY,42.781
SWE,PER,42.762
CYP,SGP,42.752
RUS,COL,42.696
ZAF,GAB,42.604
SGP,PAK,42.459
ESP,HKG,42.293
SAU,IDN,42.281
RUS,HKG,42.102
LTU,SWE,42.062
AUS,CHL,42.046
SVN,TUN,42.001
MEX,HND,41.944
EGY,LBY,41.896
PRT,IRL,41.833
JPN,CRI,41.814
EGY,MYS,41.792
MDG,BRA,41.736
MOZ,ESP,41.679
COL,ARG,41.669
SVK,BEL,41.499
LVA,JPN,41.482
NLD,GHA,41.323
USA,GRD,41.298
CHE,BGD,41.261
PAK,GBR,41.09
GBR,AZE,41.073
DEU,SYC,41.014
IRL,POL,40.862
IND,CIV,40.698
TUR,LUX,40.519
PER,ARG,40.476
HKG,FJI,40.472
SGP,TUR,40.469
HKG,BOL,40.41
IND,MOZ,40.257
ESP,MUS,40.24
BRN,ARE,40.161
BRA,AGO,40.158
ISR,TWN,40.158
TWN,IRL,40.146
ESP,QAT,40.054
TUR,JOR,39.914
BEL,CRI,39.798
KOR,ECU,39.702
CHN,JAM,39.615
SWE,IDN,39.563
TUN,PRT,39.545
CAN,NZL,39.477
BEL,CIV,39.435
AUS,COD,39.418
FIN,BGR,39.257
ESP,ISL,39.227
MNG,JPN,39.223
NLD,AGO,39.166
SRB,AZE,39.157
CZE,KGZ,39.081
ESP,BWA,38.985
FRA,BFA,38.792
BRA,AUS,38.762
CZE,ARM,38.735
TWN,ROU,38.687
LUX,ISR,38.643
SAU,QAT,38.609
EST,PER,38.55
JPN,PRY,38.467
LVA,SRB,38.403
BEL,PAK,38.358
ZAF,MKD,38.324
HKG,HRV,38.314
MYS,MAR,38.303
CHE,HRV,38.282
ARE,CYP,38.233
AUT,RUS,38.191
ROU,SVN,38.044
DEU,DOM,37.979
ISR,JPN,37.972
BHR,KWT,37.886
GBR,EST,37.886
MDG,VNM,37.724
ITA,MKD,37.687
NOR,BIH,37.665
ITA,CIV,37.625
IDN,TLS,37.624
IND,PAK,37.523
TUR,BHR,37.457
GBR,BGD,37.421
HKG,CRI,37.411
ESP,CIV,37.358
NAM,NOR,37.347
LUX,EST,37.275
CHE,CIV,37.259
QAT,KOR,37.158
IRN,CHN,37.13
ROU,PRT,37.087
AUS,KAZ,37.049
PHL,FJI,37.026
EST,LTU,36.982
ITA,ETH,36.909
LTU,FIN,36.886
JPN,LBY,36.871
ROU,CHL,36.863
NOR,CYP,36.822
UGA,GBR,36.75
GBR,HRV,36.662
LTU,BEL,36.655
FRA,ZMB,36.495
CZE,LUX,36.371
FIN,TGO,36.329
SLV,CRI,36.208
SGP,AGO,36.083
BEL,COD,36.082
PHL,SYC,36.073
NLD,CIV,35.977
IRL,ZAF,35.966
